"rgn_id","product","year","tonnes"
4,"seaweeds",1993,4512.0562426385
4,"seaweeds",1994,4043.44842016619
4,"seaweeds",1995,3966.86131594594
4,"seaweeds",1996,4034.97391536761
4,"seaweeds",1997,4061.01593567251
4,"seaweeds",1998,3436.7291025641
4,"seaweeds",1999,3519.91477272727
4,"seaweeds",2000,3349.19776995305
4,"seaweeds",2001,3479.20382705234
4,"seaweeds",2002,3660.114565679
4,"seaweeds",2003,3570.04592876876
4,"seaweeds",2004,3544.44787420534
4,"seaweeds",2005,3648.25479652306
4,"seaweeds",2006,3735.39722873883
4,"seaweeds",2007,3830.92838542265
4,"seaweeds",2008,3861.90431641084
4,"seaweeds",2009,3945.07575077981
4,"seaweeds",2010,4127.40625433868
4,"seaweeds",2011,4532.77707682152
4,"shells",1976,4436.28571428571
4,"shells",1977,4554
4,"shells",1978,4589.80952380952
4,"shells",1979,4648.46428571429
4,"shells",1980,4610.89285714286
4,"shells",1981,4225.35
4,"shells",1982,3973.625
4,"shells",1983,3801.9375
4,"shells",1984,3721.96875
4,"shells",1985,3790.21875
4,"shells",1986,3897.671875
4,"shells",1987,4072.6734375
4,"shells",1988,4245.0171875
4,"shells",1989,4308.1421875
4,"shells",1990,3247.98815789474
4,"shells",1991,2760.5
4,"shells",1992,2239.78947368421
4,"shells",1993,1449.06578947368
4,"shells",1994,1380.23333333333
4,"shells",1995,1450.64895833333
4,"shells",1996,1261.4188172043
4,"shells",1997,1534.37426470588
4,"shells",1998,1387.26985294118
4,"shells",1999,1104.36219512195
4,"shells",2000,832.471
4,"shells",2001,669.635691823899
4,"shells",2002,681.400446428571
4,"shells",2003,721.509463276836
4,"shells",2004,676.740234375
4,"shells",2005,800.711519607843
4,"shells",2006,975.621323529412
4,"shells",2007,1106.52321428571
4,"shells",2008,1235.495
4,"shells",2009,1075.23583333333
4,"shells",2010,953.895
4,"shells",2011,842.995357142857
4,"sponges",1976,13.3
4,"sponges",1977,12.0218586020852
4,"sponges",1978,11.5403745243601
4,"sponges",1979,11.0295237908824
4,"sponges",1980,11.3348809337396
4,"sponges",1981,10.3104787639895
4,"sponges",1982,10.0310343195451
4,"sponges",1983,9.40833333333333
4,"sponges",1984,9.16333333333333
4,"sponges",1985,9.24833333333333
4,"sponges",1986,9.3
4,"sponges",1987,9.2
4,"sponges",1988,10.265
4,"sponges",1989,10.5649770149013
4,"sponges",1990,20.0737931058819
4,"sponges",1991,18.0988980531965
4,"sponges",1992,20.4895689676466
4,"sponges",1993,29.5114583333333
4,"sponges",1994,31.7283901189355
4,"sponges",1995,32.7630194309223
4,"sponges",1996,30.790264343313
4,"sponges",1997,30.2056347380763
4,"sponges",1998,28.6235745282416
4,"sponges",1999,36.0857386067232
4,"sponges",2000,46.1287136570522
4,"sponges",2001,43.7714285714286
4,"sponges",2002,43.0066666666667
4,"sponges",2003,37.9329054087957
4,"sponges",2004,30.4452894296639
4,"sponges",2005,26.5731087184346
4,"sponges",2006,21.6508335666838
4,"sponges",2007,97.2053889478825
4,"sponges",2008,186.336218432563
4,"sponges",2009,285.735236116491
4,"sponges",2010,370.190740740741
4,"sponges",2011,371.189351851852
5,"corals",1976,113.42
5,"corals",1977,120.42
5,"corals",1978,147.82
5,"corals",1979,172.77
5,"corals",1980,221.165
5,"corals",1981,188.733333333333
5,"corals",1982,179.3125
5,"corals",1983,157.516666666667
5,"corals",1984,120.141666666667
5,"corals",1985,114.433333333333
5,"corals",1986,85.2666666666667
5,"corals",1987,59.9333333333333
5,"corals",1988,38.3041666666667
5,"corals",1989,19.675
5,"corals",1990,1708.63026315789
5,"corals",1991,1592.06904761905
5,"corals",1992,1560.23333333333
5,"corals",1993,1617.63297101449
5,"corals",1994,1178.39234428906
5,"corals",1995,1126.438242394
5,"corals",1996,1029.22178909233
5,"corals",1997,981.509198986033
5,"corals",1998,793.310011656719
5,"corals",1999,709.869672639764
5,"corals",2000,689.462708722179
5,"corals",2001,750.044552486351
5,"corals",2002,782.708396866151
5,"corals",2003,787.57661602964
5,"corals",2004,770.588307763424
5,"corals",2005,729.171856654633
5,"corals",2006,700.501350158262
5,"corals",2007,718.981049895762
5,"corals",2008,681.049686855762
5,"corals",2009,626.39622700746
5,"corals",2010,593.758826015998
5,"corals",2011,558.483086602189
5,"fish_oil",1976,14498.7378378378
5,"fish_oil",1977,14257.9013157895
5,"fish_oil",1978,15004.6435897436
5,"fish_oil",1979,14333.3273255814
5,"fish_oil",1980,14447.672826087
5,"fish_oil",1981,15060.859751773
5,"fish_oil",1982,14488.4678571429
5,"fish_oil",1983,14250.4346666667
5,"fish_oil",1984,14985.2802287582
5,"fish_oil",1985,15899.6977564103
5,"fish_oil",1986,16378.2233974359
5,"fish_oil",1987,15574.2157407407
5,"fish_oil",1988,14793.5731818182
5,"fish_oil",1989,13913.5863636364
5,"fish_oil",1990,13637.398030303
5,"fish_oil",1991,13055.1004385965
5,"fish_oil",1992,10815.535483871
5,"fish_oil",1993,10028.2596354167
5,"fish_oil",1994,10446.0425373134
5,"fish_oil",1995,11179.6531400966
5,"fish_oil",1996,12180.429047619
5,"fish_oil",1997,12195.2907407407
5,"fish_oil",1998,10297.6077625571
5,"fish_oil",1999,9020.91474358974
5,"fish_oil",2000,8884.65364583333
5,"fish_oil",2001,8761.35395537892
5,"fish_oil",2002,9087.7163614924
5,"fish_oil",2003,8856.92998396682
5,"fish_oil",2004,8226.97945884629
5,"fish_oil",2005,7988.16029411765
5,"fish_oil",2006,8565.76137254902
5,"fish_oil",2007,9123.97911764706
5,"fish_oil",2008,9349.69418604651
5,"fish_oil",2009,10121.9752906977
5,"fish_oil",2010,10469.0072674419
5,"fish_oil",2011,10638.9052325581
5,"ornamentals",1976,542.655173054384
5,"ornamentals",1977,463.172567097432
5,"ornamentals",1978,439.845989642189
5,"ornamentals",1979,421.609946486207
5,"ornamentals",1980,399.605928972478
5,"ornamentals",1981,371.003415753039
5,"ornamentals",1982,357.883940170166
5,"ornamentals",1983,343.745168041107
5,"ornamentals",1984,302.675343191193
5,"ornamentals",1985,284.612495148512
5,"ornamentals",1986,272.377201345451
5,"ornamentals",1987,270.826246610533
5,"ornamentals",1988,214.231444660196
5,"ornamentals",1989,208.690365760879
5,"ornamentals",1990,209.760427311372
5,"ornamentals",1991,283.93593947223
5,"ornamentals",1992,276.967480984012
5,"ornamentals",1993,279.851741315415
5,"ornamentals",1994,286.867327156732
5,"ornamentals",1995,292.498817275045
5,"ornamentals",1996,314.029589728251
5,"ornamentals",1997,334.197914250868
5,"ornamentals",1998,338.002648431083
5,"ornamentals",1999,314.828039138238
5,"ornamentals",2000,285.987010427585
5,"ornamentals",2001,273.452052677779
5,"ornamentals",2002,278.188074411637
5,"ornamentals",2003,296.376440565339
5,"ornamentals",2004,309.840475822311
5,"ornamentals",2005,334.443146517258
5,"ornamentals",2006,346.782761450866
5,"ornamentals",2007,356.490727925976
5,"ornamentals",2008,362.505058536007
5,"ornamentals",2009,352.364705969646
5,"ornamentals",2010,351.661402307304
5,"ornamentals",2011,349.120792922822
5,"seaweeds",1976,508.686592362436
5,"seaweeds",1977,520.043296181218
5,"seaweeds",1978,483.328864120812
5,"seaweeds",1979,473.821648090609
5,"seaweeds",1980,494.9479371853
5,"seaweeds",1981,829.801345261275
5,"seaweeds",1982,828.860548406783
5,"seaweeds",1983,776.397086051743
5,"seaweeds",1984,759.312873131299
5,"seaweeds",1985,1296.22072806308
5,"seaweeds",1986,1237.84556618518
5,"seaweeds",1987,1423.01559787289
5,"seaweeds",1988,2095.07376118718
5,"seaweeds",1989,2325.93993249412
5,"seaweeds",1990,4329.46468813131
5,"seaweeds",1991,4842.29615639158
5,"seaweeds",1992,4713.62747676094
5,"seaweeds",1993,4512.0562426385
5,"seaweeds",1994,4043.44842016619
5,"seaweeds",1995,3966.86131594594
5,"seaweeds",1996,4034.97391536761
5,"seaweeds",1997,4061.01593567251
5,"seaweeds",1998,3436.7291025641
5,"seaweeds",1999,3519.91477272727
5,"seaweeds",2000,3349.19776995305
5,"seaweeds",2001,3479.20382705234
5,"seaweeds",2002,3660.114565679
5,"seaweeds",2003,3570.04592876876
5,"seaweeds",2004,3544.44787420534
5,"seaweeds",2005,3648.25479652306
5,"seaweeds",2006,3735.39722873883
5,"seaweeds",2007,3830.92838542265
5,"seaweeds",2008,3861.90431641084
5,"seaweeds",2009,3945.07575077981
5,"seaweeds",2010,4127.40625433868
5,"seaweeds",2011,4532.77707682152
5,"shells",1976,4436.28571428571
5,"shells",1977,4554
5,"shells",1978,4589.80952380952
5,"shells",1979,4648.46428571429
5,"shells",1980,4610.89285714286
5,"shells",1981,4225.35
5,"shells",1982,3973.625
5,"shells",1983,3801.9375
5,"shells",1984,3721.96875
5,"shells",1985,3790.21875
5,"shells",1986,3897.671875
5,"shells",1987,4072.6734375
5,"shells",1988,4245.0171875
5,"shells",1989,4308.1421875
5,"shells",1990,3247.98815789474
5,"shells",1991,2760.5
5,"shells",1992,2239.78947368421
5,"shells",1993,1449.06578947368
5,"shells",1994,1380.23333333333
5,"shells",1995,1450.64895833333
5,"shells",1996,1261.4188172043
5,"shells",1997,1534.37426470588
5,"shells",1998,1387.26985294118
5,"shells",1999,1104.36219512195
5,"shells",2000,832.471
5,"shells",2001,669.635691823899
5,"shells",2002,681.400446428571
5,"shells",2003,721.509463276836
5,"shells",2004,676.740234375
5,"shells",2005,800.711519607843
5,"shells",2006,975.621323529412
5,"shells",2007,1106.52321428571
5,"shells",2008,1235.495
5,"shells",2009,1075.23583333333
5,"shells",2010,953.895
5,"shells",2011,842.995357142857
5,"sponges",1976,13.3
5,"sponges",1977,12.0218586020852
5,"sponges",1978,11.5403745243601
5,"sponges",1979,11.0295237908824
5,"sponges",1980,11.3348809337396
5,"sponges",1981,10.3104787639895
5,"sponges",1982,10.0310343195451
5,"sponges",1983,9.40833333333333
5,"sponges",1984,9.16333333333333
5,"sponges",1985,9.24833333333333
5,"sponges",1986,9.3
5,"sponges",1987,9.2
5,"sponges",1988,10.265
5,"sponges",1989,10.5649770149013
5,"sponges",1990,20.0737931058819
5,"sponges",1991,18.0988980531965
5,"sponges",1992,20.4895689676466
5,"sponges",1993,29.5114583333333
5,"sponges",1994,31.7283901189355
5,"sponges",1995,32.7630194309223
5,"sponges",1996,30.790264343313
5,"sponges",1997,30.2056347380763
5,"sponges",1998,28.6235745282416
5,"sponges",1999,36.0857386067232
5,"sponges",2000,46.1287136570522
5,"sponges",2001,43.7714285714286
5,"sponges",2002,43.0066666666667
5,"sponges",2003,37.9329054087957
5,"sponges",2004,30.4452894296639
5,"sponges",2005,26.5731087184346
5,"sponges",2006,21.6508335666838
5,"sponges",2007,97.2053889478825
5,"sponges",2008,186.336218432563
5,"sponges",2009,285.735236116491
5,"sponges",2010,370.190740740741
5,"sponges",2011,371.189351851852
6,"corals",1976,113.42
6,"corals",1977,120.42
6,"corals",1978,147.82
6,"corals",1979,172.77
6,"corals",1980,221.165
6,"corals",1981,188.733333333333
6,"corals",1982,179.3125
6,"corals",1983,157.516666666667
6,"corals",1984,120.141666666667
6,"corals",1985,114.433333333333
6,"corals",1986,85.2666666666667
6,"corals",1987,59.9333333333333
6,"corals",1988,38.3041666666667
6,"corals",1989,19.675
6,"corals",1990,1708.63026315789
6,"corals",1991,1592.06904761905
6,"corals",1992,1560.23333333333
6,"corals",1993,1617.63297101449
6,"corals",1994,1178.39234428906
6,"corals",1995,1126.438242394
6,"corals",1996,1029.22178909233
6,"corals",1997,981.509198986033
6,"corals",1998,793.310011656719
6,"corals",1999,709.869672639764
6,"corals",2000,689.462708722179
6,"corals",2001,750.044552486351
6,"corals",2002,782.708396866151
6,"corals",2003,787.57661602964
6,"corals",2004,770.588307763424
6,"corals",2005,729.171856654633
6,"corals",2006,700.501350158262
6,"corals",2007,718.981049895762
6,"corals",2008,681.049686855762
6,"corals",2009,626.39622700746
6,"corals",2010,593.758826015998
6,"corals",2011,558.483086602189
6,"fish_oil",1976,14498.7378378378
6,"fish_oil",1977,14257.9013157895
6,"fish_oil",1978,15004.6435897436
6,"fish_oil",1979,14333.3273255814
6,"fish_oil",1980,14447.672826087
6,"fish_oil",1981,15060.859751773
6,"fish_oil",1982,14488.4678571429
6,"fish_oil",1983,14250.4346666667
6,"fish_oil",1984,14985.2802287582
6,"fish_oil",1985,15899.6977564103
6,"fish_oil",1986,16378.2233974359
6,"fish_oil",1987,15574.2157407407
6,"fish_oil",1988,14793.5731818182
6,"fish_oil",1989,13913.5863636364
6,"fish_oil",1990,13637.398030303
6,"fish_oil",1991,13055.1004385965
6,"fish_oil",1992,10815.535483871
6,"fish_oil",1993,10028.2596354167
6,"fish_oil",1994,10446.0425373134
6,"fish_oil",1995,11179.6531400966
6,"fish_oil",1996,12180.429047619
6,"fish_oil",1997,12195.2907407407
6,"fish_oil",1998,10297.6077625571
6,"fish_oil",1999,9020.91474358974
6,"fish_oil",2000,8884.65364583333
6,"fish_oil",2001,8761.35395537892
6,"fish_oil",2002,9087.7163614924
6,"fish_oil",2003,8856.92998396682
6,"fish_oil",2004,8226.97945884629
6,"fish_oil",2005,7988.16029411765
6,"fish_oil",2006,8565.76137254902
6,"fish_oil",2007,9123.97911764706
6,"fish_oil",2008,9349.69418604651
6,"fish_oil",2009,10121.9752906977
6,"fish_oil",2010,10469.0072674419
6,"fish_oil",2011,10638.9052325581
6,"ornamentals",1976,542.655173054384
6,"ornamentals",1977,463.172567097432
6,"ornamentals",1978,439.845989642189
6,"ornamentals",1979,421.609946486207
6,"ornamentals",1980,399.605928972478
6,"ornamentals",1981,371.003415753039
6,"ornamentals",1982,357.883940170166
6,"ornamentals",1983,343.745168041107
6,"ornamentals",1984,302.675343191193
6,"ornamentals",1985,284.612495148512
6,"ornamentals",1986,272.377201345451
6,"ornamentals",1987,270.826246610533
6,"ornamentals",1988,214.231444660196
6,"ornamentals",1989,208.690365760879
6,"ornamentals",1990,209.760427311372
6,"ornamentals",1991,283.93593947223
6,"ornamentals",1992,276.967480984012
6,"ornamentals",1993,279.851741315415
6,"ornamentals",1994,286.867327156732
6,"ornamentals",1995,292.498817275045
6,"ornamentals",1996,314.029589728251
6,"ornamentals",1997,334.197914250868
6,"ornamentals",1998,338.002648431083
6,"ornamentals",1999,314.828039138238
6,"ornamentals",2000,285.987010427585
6,"ornamentals",2001,273.452052677779
6,"ornamentals",2002,278.188074411637
6,"ornamentals",2003,296.376440565339
6,"ornamentals",2004,309.840475822311
6,"ornamentals",2005,334.443146517258
6,"ornamentals",2006,346.782761450866
6,"ornamentals",2007,356.490727925976
6,"ornamentals",2008,362.505058536007
6,"ornamentals",2009,352.364705969646
6,"ornamentals",2010,351.661402307304
6,"ornamentals",2011,349.120792922822
6,"seaweeds",1976,508.686592362436
6,"seaweeds",1977,520.043296181218
6,"seaweeds",1978,483.328864120812
6,"seaweeds",1979,473.821648090609
6,"seaweeds",1980,494.9479371853
6,"seaweeds",1981,829.801345261275
6,"seaweeds",1982,828.860548406783
6,"seaweeds",1983,776.397086051743
6,"seaweeds",1984,759.312873131299
6,"seaweeds",1985,1296.22072806308
6,"seaweeds",1986,1237.84556618518
6,"seaweeds",1987,1423.01559787289
6,"seaweeds",1988,2095.07376118718
6,"seaweeds",1989,2325.93993249412
6,"seaweeds",1990,4329.46468813131
6,"seaweeds",1991,4842.29615639158
6,"seaweeds",1992,4713.62747676094
6,"seaweeds",1993,4512.0562426385
6,"seaweeds",1994,4043.44842016619
6,"seaweeds",1995,3966.86131594594
6,"seaweeds",1996,4034.97391536761
6,"seaweeds",1997,4061.01593567251
6,"seaweeds",1998,3436.7291025641
6,"seaweeds",1999,3519.91477272727
6,"seaweeds",2000,3349.19776995305
6,"seaweeds",2001,3479.20382705234
6,"seaweeds",2002,3660.114565679
6,"seaweeds",2003,3570.04592876876
6,"seaweeds",2004,3544.44787420534
6,"seaweeds",2005,3648.25479652306
6,"seaweeds",2006,3735.39722873883
6,"seaweeds",2007,3830.92838542265
6,"seaweeds",2008,3861.90431641084
6,"seaweeds",2009,3945.07575077981
6,"seaweeds",2010,4127.40625433868
6,"seaweeds",2011,4532.77707682152
6,"shells",1976,4436.28571428571
6,"shells",1977,4554
6,"shells",1978,4589.80952380952
6,"shells",1979,4648.46428571429
6,"shells",1980,4610.89285714286
6,"shells",1981,4225.35
6,"shells",1982,3973.625
6,"shells",1983,3801.9375
6,"shells",1984,3721.96875
6,"shells",1985,3790.21875
6,"shells",1986,3897.671875
6,"shells",1987,4072.6734375
6,"shells",1988,4245.0171875
6,"shells",1989,4308.1421875
6,"shells",1990,3247.98815789474
6,"shells",1991,2760.5
6,"shells",1992,2239.78947368421
6,"shells",1993,1449.06578947368
6,"shells",1994,1380.23333333333
6,"shells",1995,1450.64895833333
6,"shells",1996,1261.4188172043
6,"shells",1997,1534.37426470588
6,"shells",1998,1387.26985294118
6,"shells",1999,1104.36219512195
6,"shells",2000,832.471
6,"shells",2001,669.635691823899
6,"shells",2002,681.400446428571
6,"shells",2003,721.509463276836
6,"shells",2004,676.740234375
6,"shells",2005,800.711519607843
6,"shells",2006,975.621323529412
6,"shells",2007,1106.52321428571
6,"shells",2008,1235.495
6,"shells",2009,1075.23583333333
6,"shells",2010,953.895
6,"shells",2011,842.995357142857
6,"sponges",1976,13.3
6,"sponges",1977,12.0218586020852
6,"sponges",1978,11.5403745243601
6,"sponges",1979,11.0295237908824
6,"sponges",1980,11.3348809337396
6,"sponges",1981,10.3104787639895
6,"sponges",1982,10.0310343195451
6,"sponges",1983,9.40833333333333
6,"sponges",1984,9.16333333333333
6,"sponges",1985,9.24833333333333
6,"sponges",1986,9.3
6,"sponges",1987,9.2
6,"sponges",1988,10.265
6,"sponges",1989,10.5649770149013
6,"sponges",1990,20.0737931058819
6,"sponges",1991,18.0988980531965
6,"sponges",1992,20.4895689676466
6,"sponges",1993,29.5114583333333
6,"sponges",1994,31.7283901189355
6,"sponges",1995,32.7630194309223
6,"sponges",1996,30.790264343313
6,"sponges",1997,30.2056347380763
6,"sponges",1998,28.6235745282416
6,"sponges",1999,36.0857386067232
6,"sponges",2000,46.1287136570522
6,"sponges",2001,43.7714285714286
6,"sponges",2002,43.0066666666667
6,"sponges",2003,37.9329054087957
6,"sponges",2004,30.4452894296639
6,"sponges",2005,26.5731087184346
6,"sponges",2006,21.6508335666838
6,"sponges",2007,97.2053889478825
6,"sponges",2008,186.336218432563
6,"sponges",2009,285.735236116491
6,"sponges",2010,370.190740740741
6,"sponges",2011,371.189351851852
7,"corals",1976,113.42
7,"corals",1977,120.42
7,"corals",1978,147.82
7,"corals",1979,172.77
7,"corals",1980,221.165
7,"corals",1981,188.733333333333
7,"corals",1982,179.3125
7,"corals",1983,157.516666666667
7,"corals",1984,120.141666666667
7,"corals",1985,114.433333333333
7,"corals",1986,85.2666666666667
7,"corals",1987,59.9333333333333
7,"corals",1988,38.3041666666667
7,"corals",1989,19.675
7,"corals",1990,1708.63026315789
7,"corals",1991,1592.06904761905
7,"corals",1992,1560.23333333333
7,"corals",1993,1617.63297101449
7,"corals",1994,1178.39234428906
7,"corals",1995,1126.438242394
7,"corals",1996,1029.22178909233
7,"corals",1997,981.509198986033
7,"corals",1998,793.310011656719
7,"corals",1999,709.869672639764
7,"corals",2000,689.462708722179
7,"corals",2001,750.044552486351
7,"corals",2002,782.708396866151
7,"corals",2003,787.57661602964
7,"corals",2004,770.588307763424
7,"corals",2005,729.171856654633
7,"corals",2006,700.501350158262
7,"corals",2007,718.981049895762
7,"corals",2008,681.049686855762
7,"corals",2009,626.39622700746
7,"corals",2010,593.758826015998
7,"corals",2011,558.483086602189
7,"fish_oil",1976,14498.7378378378
7,"fish_oil",1977,14257.9013157895
7,"fish_oil",1978,15004.6435897436
7,"fish_oil",1979,14333.3273255814
7,"fish_oil",1980,14447.672826087
7,"fish_oil",1981,15060.859751773
7,"fish_oil",1982,14488.4678571429
7,"fish_oil",1983,14250.4346666667
7,"fish_oil",1984,14985.2802287582
7,"fish_oil",1985,15899.6977564103
7,"fish_oil",1986,16378.2233974359
7,"fish_oil",1987,15574.2157407407
7,"fish_oil",1988,14793.5731818182
7,"fish_oil",1989,13913.5863636364
7,"fish_oil",1990,13637.398030303
7,"fish_oil",1991,13055.1004385965
7,"fish_oil",1992,10815.535483871
7,"fish_oil",1993,10028.2596354167
7,"fish_oil",1994,10446.0425373134
7,"fish_oil",1995,11179.6531400966
7,"fish_oil",1996,12180.429047619
7,"fish_oil",1997,12195.2907407407
7,"fish_oil",1998,10297.6077625571
7,"fish_oil",1999,9020.91474358974
7,"fish_oil",2000,8884.65364583333
7,"fish_oil",2001,8761.35395537892
7,"fish_oil",2002,9087.7163614924
7,"fish_oil",2003,8856.92998396682
7,"fish_oil",2004,8226.97945884629
7,"fish_oil",2005,7988.16029411765
7,"fish_oil",2006,8565.76137254902
7,"fish_oil",2007,9123.97911764706
7,"fish_oil",2008,9349.69418604651
7,"fish_oil",2009,10121.9752906977
7,"fish_oil",2010,10469.0072674419
7,"fish_oil",2011,10638.9052325581
7,"ornamentals",1976,542.655173054384
7,"ornamentals",1977,463.172567097432
7,"ornamentals",1978,439.845989642189
7,"ornamentals",1979,421.609946486207
7,"ornamentals",1980,399.605928972478
7,"ornamentals",1981,371.003415753039
7,"ornamentals",1982,357.883940170166
7,"ornamentals",1983,343.745168041107
7,"ornamentals",1984,302.675343191193
7,"ornamentals",1985,284.612495148512
7,"ornamentals",1986,272.377201345451
7,"ornamentals",1987,270.826246610533
7,"ornamentals",1988,214.231444660196
7,"ornamentals",1989,208.690365760879
7,"ornamentals",1990,209.760427311372
7,"ornamentals",1991,283.93593947223
7,"ornamentals",1992,276.967480984012
7,"ornamentals",1993,279.851741315415
7,"ornamentals",1994,286.867327156732
7,"ornamentals",1995,292.498817275045
7,"ornamentals",1996,314.029589728251
7,"ornamentals",1997,334.197914250868
7,"ornamentals",1998,338.002648431083
7,"ornamentals",1999,314.828039138238
7,"ornamentals",2000,285.987010427585
7,"ornamentals",2001,273.452052677779
7,"ornamentals",2002,278.188074411637
7,"ornamentals",2003,296.376440565339
7,"ornamentals",2004,309.840475822311
7,"ornamentals",2005,334.443146517258
7,"ornamentals",2006,346.782761450866
7,"ornamentals",2007,356.490727925976
7,"ornamentals",2008,362.505058536007
7,"ornamentals",2009,352.364705969646
7,"ornamentals",2010,351.661402307304
7,"ornamentals",2011,349.120792922822
7,"seaweeds",1976,508.686592362436
7,"seaweeds",1977,520.043296181218
7,"seaweeds",1978,483.328864120812
7,"seaweeds",1979,473.821648090609
7,"seaweeds",1980,494.9479371853
7,"seaweeds",1981,829.801345261275
7,"seaweeds",1982,828.860548406783
7,"seaweeds",1983,776.397086051743
7,"seaweeds",1984,759.312873131299
7,"seaweeds",1985,1296.22072806308
7,"seaweeds",1986,1237.84556618518
7,"seaweeds",1987,1423.01559787289
7,"seaweeds",1988,2095.07376118718
7,"seaweeds",1989,2325.93993249412
7,"seaweeds",1990,4329.46468813131
7,"seaweeds",1991,4842.29615639158
7,"seaweeds",1992,4713.62747676094
7,"seaweeds",1993,4512.0562426385
7,"seaweeds",1994,4043.44842016619
7,"seaweeds",1995,3966.86131594594
7,"seaweeds",1996,4034.97391536761
7,"seaweeds",1997,4061.01593567251
7,"seaweeds",1998,3436.7291025641
7,"seaweeds",1999,3519.91477272727
7,"seaweeds",2000,3349.19776995305
7,"seaweeds",2001,3479.20382705234
7,"seaweeds",2002,3660.114565679
7,"seaweeds",2003,3570.04592876876
7,"seaweeds",2004,3544.44787420534
7,"seaweeds",2005,3648.25479652306
7,"seaweeds",2006,3735.39722873883
7,"seaweeds",2007,3830.92838542265
7,"seaweeds",2008,3861.90431641084
7,"seaweeds",2009,3945.07575077981
7,"seaweeds",2010,4127.40625433868
7,"seaweeds",2011,4532.77707682152
7,"shells",1976,4436.28571428571
7,"shells",1977,4554
7,"shells",1978,4589.80952380952
7,"shells",1979,4648.46428571429
7,"shells",1980,4610.89285714286
7,"shells",1981,4225.35
7,"shells",1982,3973.625
7,"shells",1983,3801.9375
7,"shells",1984,3721.96875
7,"shells",1985,3790.21875
7,"shells",1986,3897.671875
7,"shells",1987,4072.6734375
7,"shells",1988,4245.0171875
7,"shells",1989,4308.1421875
7,"shells",1990,3247.98815789474
7,"shells",1991,2760.5
7,"shells",1992,2239.78947368421
7,"shells",1993,1449.06578947368
7,"shells",1994,1380.23333333333
7,"shells",1995,1450.64895833333
7,"shells",1996,1261.4188172043
7,"shells",1997,1534.37426470588
7,"shells",1998,1387.26985294118
7,"shells",1999,1104.36219512195
7,"shells",2000,832.471
7,"shells",2001,669.635691823899
7,"shells",2002,681.400446428571
7,"shells",2003,721.509463276836
7,"shells",2004,676.740234375
7,"shells",2005,800.711519607843
7,"shells",2006,975.621323529412
7,"shells",2007,1106.52321428571
7,"shells",2008,1235.495
7,"shells",2009,1075.23583333333
7,"shells",2010,953.895
7,"shells",2011,842.995357142857
7,"sponges",1976,13.3
7,"sponges",1977,12.0218586020852
7,"sponges",1978,11.5403745243601
7,"sponges",1979,11.0295237908824
7,"sponges",1980,11.3348809337396
7,"sponges",1981,10.3104787639895
7,"sponges",1982,10.0310343195451
7,"sponges",1983,9.40833333333333
7,"sponges",1984,9.16333333333333
7,"sponges",1985,9.24833333333333
7,"sponges",1986,9.3
7,"sponges",1987,9.2
7,"sponges",1988,10.265
7,"sponges",1989,10.5649770149013
7,"sponges",1990,20.0737931058819
7,"sponges",1991,18.0988980531965
7,"sponges",1992,20.4895689676466
7,"sponges",1993,29.5114583333333
7,"sponges",1994,31.7283901189355
7,"sponges",1995,32.7630194309223
7,"sponges",1996,30.790264343313
7,"sponges",1997,30.2056347380763
7,"sponges",1998,28.6235745282416
7,"sponges",1999,36.0857386067232
7,"sponges",2000,46.1287136570522
7,"sponges",2001,43.7714285714286
7,"sponges",2002,43.0066666666667
7,"sponges",2003,37.9329054087957
7,"sponges",2004,30.4452894296639
7,"sponges",2005,26.5731087184346
7,"sponges",2006,21.6508335666838
7,"sponges",2007,97.2053889478825
7,"sponges",2008,186.336218432563
7,"sponges",2009,285.735236116491
7,"sponges",2010,370.190740740741
7,"sponges",2011,371.189351851852
8,"corals",1976,113.42
8,"corals",1977,120.42
8,"corals",1978,147.82
8,"corals",1979,172.77
8,"corals",1980,221.165
8,"corals",1981,188.733333333333
8,"corals",1982,179.3125
8,"corals",1983,157.516666666667
8,"corals",1984,120.141666666667
8,"corals",1985,114.433333333333
8,"corals",1986,85.2666666666667
8,"corals",1987,59.9333333333333
8,"corals",1988,38.3041666666667
8,"corals",1989,19.675
8,"corals",1990,1708.63026315789
8,"corals",1991,1592.06904761905
8,"corals",1992,1560.23333333333
8,"corals",1993,1617.63297101449
8,"corals",1994,1178.39234428906
8,"corals",1995,1126.438242394
8,"corals",1996,1029.22178909233
8,"corals",1997,981.509198986033
8,"corals",1998,793.310011656719
8,"corals",1999,709.869672639764
8,"corals",2000,689.462708722179
8,"corals",2001,750.044552486351
8,"corals",2002,782.708396866151
8,"corals",2003,787.57661602964
8,"corals",2004,770.588307763424
8,"corals",2005,729.171856654633
8,"corals",2006,700.501350158262
8,"corals",2007,718.981049895762
8,"corals",2008,681.049686855762
8,"corals",2009,626.39622700746
8,"corals",2010,593.758826015998
8,"corals",2011,558.483086602189
8,"fish_oil",1976,14498.7378378378
8,"fish_oil",1977,14257.9013157895
8,"fish_oil",1978,15004.6435897436
8,"fish_oil",1979,14333.3273255814
8,"fish_oil",1980,14447.672826087
8,"fish_oil",1981,15060.859751773
8,"fish_oil",1982,14488.4678571429
8,"fish_oil",1983,14250.4346666667
8,"fish_oil",1984,14985.2802287582
8,"fish_oil",1985,15899.6977564103
8,"fish_oil",1986,16378.2233974359
