rgn_id,loiczid,proportionArea,csquarecode,cellarea
4,30076.0,0.1,1609:497:2,1095.13
4,30077.0,0.1,1609:498:1,1095.13
4,30078.0,0.1,1609:498:2,1095.13
4,30079.0,0.1,1609:499:1,1095.13
4,30080.0,0.1,1609:499:2,1095.13
4,30081.0,0.1,1610:390:1,1095.13
4,30082.0,0.1,1610:390:2,1095.13
4,30083.0,0.1,1610:391:1,1095.13
4,30084.0,0.1,1610:391:2,1095.13
4,30085.0,0.1,1610:392:1,1095.13
4,30086.0,0.1,1610:392:2,1095.13
4,30087.0,0.1,1610:393:1,1095.13
4,30088.0,0.1,1610:393:2,1095.13
4,30089.0,0.1,1610:394:1,1095.13
4,30090.0,0.1,1610:394:2,1095.13
4,30091.0,0.1,1610:495:1,1095.13
4,30092.0,0.1,1610:495:2,1095.13
4,30093.0,0.1,1610:496:1,1095.13
4,30094.0,0.1,1610:496:2,1095.13
4,30095.0,0.1,1610:497:1,1095.13
4,30096.0,0.1,1610:497:2,1095.13
4,30097.0,0.1,1610:498:1,1095.13
4,30098.0,0.1,1610:498:2,1095.13
4,30099.0,0.1,1610:499:1,1095.13
4,30100.0,0.1,1610:499:2,1095.13
4,30101.0,0.1,1611:390:1,1095.13
4,30102.0,0.1,1611:390:2,1095.13
4,30103.0,0.1,1611:391:1,1095.13
4,30104.0,0.1,1611:391:2,1095.13
4,30105.0,0.1,1611:392:1,1095.13
4,30106.0,0.1,1611:392:2,1095.13
4,30107.0,0.1,1611:393:1,1095.13
4,30108.0,0.1,1611:393:2,1095.13
4,30109.0,0.1,1611:394:1,1095.13
4,30110.0,0.1,1611:394:2,1095.13
4,30111.0,0.1,1611:495:1,1095.13
4,30112.0,0.1,1611:495:2,1095.13
4,30113.0,0.1,1611:496:1,1095.13
4,30114.0,0.1,1611:496:2,1095.13
4,30115.0,0.1,1611:497:1,1095.13
4,30116.0,0.1,1611:497:2,1095.13
4,30117.0,0.1,1611:498:1,1095.13
4,30118.0,0.1,1611:498:2,1095.13
4,30119.0,0.1,1611:499:1,1095.13
4,30120.0,0.1,1611:499:2,1095.13
4,30121.0,0.1,1612:390:1,1095.13
4,30122.0,0.1,1612:390:2,1095.13
4,30123.0,0.1,1612:391:1,1095.13
4,30124.0,0.1,1612:391:2,1095.13
4,30125.0,0.1,1612:392:1,1095.13
4,30126.0,0.1,1612:392:2,1095.13
4,30127.0,0.1,1612:393:1,1095.13
4,30128.0,0.1,1612:393:2,1095.13
4,30129.0,0.1,1612:394:1,1095.13
4,30130.0,0.1,1612:394:2,1095.13
4,30131.0,0.1,1612:495:1,1095.13
4,30132.0,0.1,1612:495:2,1095.13
4,30133.0,0.1,1612:496:1,1095.13
4,30134.0,0.1,1612:496:2,1095.13
4,30135.0,0.1,1612:497:1,1095.13
4,30136.0,0.1,1612:497:2,1095.13
4,30137.0,0.1,1612:498:1,1095.13
4,30138.0,0.1,1612:498:2,1095.13
4,30139.0,0.1,1612:499:1,1095.13
4,30140.0,0.1,1612:499:2,1095.13
4,30141.0,0.1,1613:390:1,1095.13
4,30142.0,0.1,1613:390:2,1095.13
4,30143.0,0.1,1613:391:1,1095.13
4,30144.0,0.1,1613:391:2,1095.13
4,30145.0,0.1,1613:392:1,1095.13
4,30146.0,0.1,1613:392:2,1095.13
4,30147.0,0.1,1613:393:1,1095.13
4,30148.0,0.1,1613:393:2,1095.13
4,30149.0,0.1,1613:394:1,1095.13
4,30150.0,0.1,1613:394:2,1095.13
4,30151.0,0.1,1613:495:1,1095.13
4,30152.0,0.1,1613:495:2,1095.13
4,30153.0,0.1,1613:496:1,1095.13
4,30154.0,0.1,1613:496:2,1095.13
4,30155.0,0.1,1613:497:1,1095.13
4,30156.0,0.1,1613:497:2,1095.13
4,30157.0,0.1,1613:498:1,1095.13
4,30158.0,0.1,1613:498:2,1095.13
4,30159.0,0.1,1613:499:1,1095.13
4,30160.0,0.1,1613:499:2,1095.13
4,30161.0,0.1,1614:390:1,1095.13
4,30162.0,0.1,1614:390:2,1095.13
4,30163.0,0.1,1614:391:1,1095.13
4,30164.0,0.1,1614:391:2,1095.13
4,30165.0,0.1,1614:392:1,1095.13
4,30166.0,0.1,1614:392:2,1095.13
4,30167.0,0.1,1614:393:1,1095.13
4,30168.0,0.1,1614:393:2,1095.13
4,30169.0,0.1,1614:394:1,1095.13
4,30170.0,0.1,1614:394:2,1095.13
4,30171.0,0.1,1614:495:1,1095.13
4,30172.0,0.1,1614:495:2,1095.13
4,30173.0,0.1,1614:496:1,1095.13
4,30174.0,0.1,1614:496:2,1095.13
4,30175.0,0.1,1614:497:1,1095.13
4,30176.0,0.1,1614:497:2,1095.13
4,30177.0,0.1,1614:498:1,1095.13
4,30178.0,0.1,1614:498:2,1095.13
4,30179.0,0.1,1614:499:1,1095.13
4,30180.0,0.1,1614:499:2,1095.13
4,30181.0,0.1,1615:390:1,1095.13
4,30182.0,0.1,1615:390:2,1095.13
4,30183.0,0.1,1615:391:1,1095.13
4,30184.0,0.1,1615:391:2,1095.13
4,30185.0,0.1,1615:392:1,1095.13
4,30186.0,0.1,1615:392:2,1095.13
4,30187.0,0.1,1615:393:1,1095.13
4,30188.0,0.1,1615:393:2,1095.13
4,30189.0,0.1,1615:394:1,1095.13
4,30190.0,0.1,1615:394:2,1095.13
4,30191.0,0.1,1615:495:1,1095.13
4,30192.0,0.1,1615:495:2,1095.13
4,30193.0,0.1,1615:496:1,1095.13
4,30194.0,0.1,1615:496:2,1095.13
4,30195.0,0.1,1615:497:1,1095.13
4,30196.0,0.1,1615:497:2,1095.13
4,30197.0,0.1,1615:498:1,1095.13
4,30198.0,0.1,1615:498:2,1095.13
4,30199.0,0.1,1615:499:1,1095.13
4,30200.0,0.1,1615:499:2,1095.13
4,30201.0,0.1,1616:390:1,1095.13
4,30202.0,0.11,1616:390:2,1095.13
4,30203.0,0.32,1616:391:1,1095.13
4,30204.0,0.2,1616:391:2,1095.13
4,30205.0,0.1,1616:392:1,1095.13
4,30206.0,0.1,1616:392:2,1095.13
4,30207.0,0.1,1616:393:1,1095.13
4,30208.0,0.1,1616:393:2,1095.13
4,30209.0,0.1,1616:394:1,1095.13
4,30210.0,0.1,1616:394:2,1095.13
4,30211.0,0.1,1616:495:1,1095.13
4,30212.0,0.1,1616:495:2,1095.13
4,30213.0,0.1,1616:496:1,1095.13
4,30214.0,0.1,1616:496:2,1095.13
4,30215.0,0.1,1616:497:1,1095.13
4,30216.0,0.1,1616:497:2,1095.13
4,30217.0,0.22,1616:498:1,1095.13
4,30218.0,0.18,1616:498:2,1095.13
4,30219.0,0.13,1616:499:1,1095.13
4,30220.0,0.1,1616:499:2,1095.13
4,30221.0,0.1,1617:390:1,1095.13
4,30222.0,0.23,1617:390:2,1095.13
4,30223.0,0.1,1617:391:1,1095.13
4,30224.0,0.1,1617:391:2,1095.13
4,30225.0,0.1,1617:392:1,1095.13
4,30226.0,0.1,1617:392:2,1095.13
4,30227.0,0.1,1617:393:1,1095.13
4,30228.0,0.1,1617:393:2,1095.13
4,30229.0,0.1,1617:394:1,1095.13
4,30230.0,0.1,1617:394:2,1095.13
4,30231.0,0.1,1617:495:1,1095.13
4,30232.0,0.1,1617:495:2,1095.13
4,30233.0,0.1,1617:496:1,1095.13
4,30234.0,0.1,1617:496:2,1095.13
4,30235.0,0.1,1617:497:1,1095.13
4,30236.0,0.1,1617:497:2,1095.13
4,30237.0,0.19,1617:498:1,1095.13
4,30238.0,0.17,1617:498:2,1095.13
4,30239.0,0.23,1617:499:1,1095.13
4,30240.0,0.13,1617:499:2,1095.13
4,30241.0,0.07,7617:489:4,1120.32
4,30242.0,0.08,7617:489:3,1120.32
4,30243.0,0.15,7617:488:4,1120.32
4,30244.0,0.12,7617:488:3,1120.32
4,30667.0,0.01,1603:383:3,1120.32
4,30674.0,0.05,1603:486:4,1120.32
4,30675.0,0.08,1603:487:3,1120.32
4,30676.0,0.12,1603:487:4,1120.32
4,30677.0,0.03,1603:488:3,1120.32
4,30687.0,0.1,1604:383:3,1120.32
4,30688.0,0.09,1604:383:4,1120.32
4,30689.0,0.04,1604:384:3,1120.32
4,30690.0,0.1,1604:384:4,1120.32
4,30691.0,0.06,1604:485:3,1120.32
4,30692.0,0.03,1604:485:4,1120.32
4,30697.0,0.14,1604:488:3,1120.32
4,30698.0,0.11,1604:488:4,1120.32
4,30699.0,0.13,1604:489:3,1120.32
4,30700.0,0.15,1604:489:4,1120.32
4,30701.0,0.06,1605:380:3,1120.32
4,30704.0,0.04,1605:381:4,1120.32
4,30705.0,0.18,1605:382:3,1120.32
4,30706.0,0.09,1605:382:4,1120.32
4,30707.0,0.07,1605:383:3,1120.32
4,30708.0,0.23,1605:383:4,1120.32
4,30709.0,0.23,1605:384:3,1120.32
4,30710.0,0.15,1605:384:4,1120.32
4,30711.0,0.11,1605:485:3,1120.32
4,30712.0,0.16,1605:485:4,1120.32
4,30713.0,0.03,1605:486:3,1120.32
4,30714.0,0.08,1605:486:4,1120.32
4,30715.0,0.18,1605:487:3,1120.32
4,30716.0,0.12,1605:487:4,1120.32
4,30717.0,0.07,1605:488:3,1120.32
4,30718.0,0.04,1605:488:4,1120.32
4,30719.0,0.23,1605:489:3,1120.32
4,30720.0,0.14,1605:489:4,1120.32
4,30721.0,0.03,1606:380:3,1120.32
4,30722.0,0.08,1606:380:4,1120.32
4,30733.0,0.04,1606:486:3,1120.32
4,30734.0,0.08,1606:486:4,1120.32
4,30735.0,0.2,1606:487:3,1120.32
4,30736.0,0.05,1606:487:4,1120.32
4,30737.0,0.02,1606:488:3,1120.32
4,30738.0,0.19,1606:488:4,1120.32
4,30739.0,0.05,1606:489:3,1120.32
4,30746.0,0.08,1607:382:4,1120.32
4,30747.0,0.07,1607:383:3,1120.32
4,30748.0,0.03,1607:383:4,1120.32
4,30749.0,0.08,1607:384:3,1120.32
4,30750.0,0.07,1607:384:4,1120.32
4,30751.0,0.04,1607:485:3,1120.32
4,30752.0,0.03,1607:485:4,1120.32
4,30753.0,0.08,1607:486:3,1120.32
4,30754.0,0.19,1607:486:4,1120.32
4,30755.0,0.13,1607:487:3,1120.32
4,30756.0,0.14,1607:487:4,1120.32
4,30939.0,0.05,1616:489:3,1120.32
4,30940.0,0.08,1616:489:4,1120.32
4,30941.0,0.06,1617:380:3,1120.32
4,30942.0,0.05,1617:380:4,1120.32
4,30964.0,0.14,7617:488:1,1145.41
4,30965.0,0.2,7617:487:2,1145.41
4,30966.0,0.12,7617:487:1,1145.41
4,30967.0,0.06,7617:486:2,1145.41
4,31397.0,0.07,1603:488:1,1145.41
4,31398.0,0.1,1603:488:2,1145.41
4,31399.0,0.08,1603:489:1,1145.41
4,31400.0,0.15,1603:489:2,1145.41
4,31401.0,0.01,1604:380:1,1145.41
4,31408.0,0.08,1604:383:2,1145.41
4,31409.0,0.12,1604:384:1,1145.41
4,31412.0,0.05,1604:485:2,1145.41
4,31413.0,0.14,1604:486:1,1145.41
4,31414.0,0.03,1604:486:2,1145.41
4,31420.0,0.05,1604:489:2,1145.41
4,31421.0,0.08,1605:380:1,1145.41
4,31422.0,0.1,1605:380:2,1145.41
4,31423.0,0.13,1605:381:1,1145.41
4,31424.0,0.02,1605:381:2,1145.41
4,31425.0,0.17,1605:382:1,1145.41
4,31426.0,0.1,1605:382:2,1145.41
4,31427.0,0.11,1605:383:1,1145.41
4,31428.0,0.3,1605:383:2,1145.41
4,31429.0,0.23,1605:384:1,1145.41
4,31430.0,0.18,1605:384:2,1145.41
4,31431.0,0.03,1605:485:1,1145.41
4,31439.0,0.05,1605:489:1,1145.41
4,31440.0,0.07,1605:489:2,1145.41
4,31456.0,0.03,1606:487:2,1145.41
4,31457.0,0.16,1606:488:1,1145.41
4,31458.0,0.08,1606:488:2,1145.41
4,31467.0,0.13,1607:383:1,1145.41
4,31468.0,0.06,1607:383:2,1145.41
4,31469.0,0.09,1607:384:1,1145.41
4,31470.0,0.06,1607:384:2,1145.41
4,31475.0,0.18,1607:487:1,1145.41
4,31476.0,0.14,1607:487:2,1145.41
4,31477.0,0.05,1607:488:1,1145.41
4,31687.0,0.11,7617:476:4,1170.42
4,31688.0,0.1,7617:476:3,1170.42
4,31689.0,0.07,7617:475:4,1170.42
4,31690.0,0.12,7617:475:3,1170.42
4,32121.0,0.12,1604:370:3,1170.42
4,32122.0,0.09,1604:370:4,1170.42
4,32123.0,0.06,1604:371:3,1170.42
4,32128.0,0.03,1604:373:4,1170.42
4,32129.0,0.15,1604:374:3,1170.42
4,32131.0,0.1,1604:475:3,1170.42
4,32132.0,0.08,1604:475:4,1170.42
4,32133.0,0.05,1604:476:3,1170.42
4,32134.0,0.07,1604:476:4,1170.42
4,32136.0,0.06,1604:477:4,1170.42
4,32137.0,0.07,1604:478:3,1170.42
4,32138.0,0.2,1604:478:4,1170.42
4,32139.0,0.06,1604:479:3,1170.42
4,32140.0,0.02,1604:479:4,1170.42
4,32186.0,0.06,1607:372:4,1170.42
4,32187.0,0.11,1607:373:3,1170.42
4,32189.0,0.04,1607:374:3,1170.42
4,32190.0,0.14,1607:374:4,1170.42
4,32195.0,0.26,1607:477:3,1170.42
4,32196.0,0.16,1607:477:4,1170.42
4,32197.0,0.17,1607:478:3,1170.42
4,32198.0,0.17,1607:478:4,1170.42
4,32410.0,0.01,7617:475:1,1195.34
4,32411.0,0.47,7617:374:2,1195.34
4,32412.0,0.06,7617:374:1,1195.34
4,32413.0,0.04,7617:373:2,1195.34
4,32414.0,0.06,7617:373:1,1195.34
4,32415.0,0.04,7617:372:2,1195.34
4,32416.0,0.02,7617:372:1,1195.34
4,32824.0,0.01,1603:371:2,1195.34
4,32825.0,0.12,1603:372:1,1195.34
4,32826.0,0.14,1603:372:2,1195.34
4,32843.0,0.2,1604:371:1,1195.34
4,32848.0,0.09,1604:373:2,1195.34
4,32849.0,0.05,1604:374:1,1195.34
4,32850.0,0.06,1604:374:2,1195.34
4,32851.0,0.07,1604:475:1,1195.34
4,32852.0,0.08,1604:475:2,1195.34
4,32856.0,0.15,1604:477:2,1195.34
4,32904.0,0.02,1607:371:2,1195.34
4,32905.0,0.23,1607:372:1,1195.34
4,32906.0,0.01,1607:372:2,1195.34
4,32908.0,0.12,1607:373:2,1195.34
4,32909.0,0.05,1607:374:1,1195.34
4,32918.0,0.02,1607:478:2,1195.34
4,33131.0,0.18,7617:364:4,1220.17
4,33132.0,0.17,7617:364:3,1220.17
4,33133.0,0.05,7617:363:4,1220.17
4,33136.0,0.06,7617:362:3,1220.17
4,33137.0,0.11,7617:361:4,1220.17
4,33138.0,0.09,7617:361:3,1220.17
4,33545.0,0.02,1603:362:3,1220.17
4,33546.0,0.26,1603:362:4,1220.17
4,33547.0,0.24,1603:363:3,1220.17
4,33548.0,0.12,1603:363:4,1220.17
4,33549.0,0.08,1603:364:3,1220.17
4,33550.0,0.05,1603:364:4,1220.17
4,33562.0,0.04,1604:360:4,1220.17
4,33563.0,0.11,1604:361:3,1220.17
4,33565.0,0.02,1604:362:3,1220.17
4,33566.0,0.08,1604:362:4,1220.17
4,33569.0,0.12,1604:364:3,1220.17
4,33572.0,0.05,1604:465:4,1220.17
4,33573.0,0.06,1604:466:3,1220.17
4,33574.0,0.06,1604:466:4,1220.17
4,33575.0,0.07,1604:467:3,1220.17
4,33576.0,0.04,1604:467:4,1220.17
4,33619.0,0.19,1606:469:3,1220.17
4,33620.0,0.19,1606:469:4,1220.17
4,33621.0,0.18,1607:360:3,1220.17
4,33622.0,0.08,1607:360:4,1220.17
4,33623.0,0.15,1607:361:3,1220.17
4,33624.0,0.23,1607:361:4,1220.17
4,33625.0,0.01,1607:362:3,1220.17
4,33626.0,0.1,1607:362:4,1220.17
4,33627.0,0.06,1607:363:3,1220.17
4,33628.0,0.06,1607:363:4,1220.17
5,13360.0,0.17,1801:209:4,496.86
5,13361.0,0.24,1802:100:3,496.86
5,13362.0,0.35,1802:100:4,496.86
5,13363.0,0.17,1802:101:3,496.86
5,13364.0,0.01,1802:101:4,496.86
5,13366.0,0.04,1802:102:4,496.86
5,13370.0,0.06,1802:104:4,496.86
5,13371.0,0.06,1802:205:3,496.86
5,14069.0,0.04,1801:104:1,523.47
5,14070.0,0.04,1801:104:2,523.47
5,14072.0,0.01,1801:205:2,523.47
5,14073.0,0.14,1801:206:1,523.47
5,14074.0,0.04,1801:206:2,523.47
5,14076.0,0.19,1801:207:2,523.47
5,14077.0,0.67,1801:208:1,523.47
5,14078.0,0.72,1801:208:2,523.47
5,14079.0,0.83,1801:209:1,523.47
5,14080.0,0.95,1801:209:2,523.47
5,14081.0,0.99,1802:100:1,523.47
5,14082.0,0.67,1802:100:2,523.47
5,14083.0,0.73,1802:101:1,523.47
5,14084.0,0.62,1802:101:2,523.47
5,14085.0,0.62,1802:102:1,523.47
5,14086.0,0.98,1802:102:2,523.47
5,14087.0,0.88,1802:103:1,523.47
5,14088.0,0.65,1802:103:2,523.47
5,14089.0,0.96,1802:104:1,523.47
5,14090.0,0.77,1802:104:2,523.47
5,14091.0,0.6,1802:205:1,523.47
5,14092.0,0.58,1802:205:2,523.47
5,14093.0,0.58,1802:206:1,523.47
5,14094.0,0.38,1802:206:2,523.47
5,14095.0,0.15,1802:207:1,523.47
5,14096.0,0.19,1802:207:2,523.47
5,14097.0,0.02,1802:208:1,523.47
5,14103.0,0.06,1803:101:1,523.47
5,14104.0,0.18,1803:101:2,523.47
5,14105.0,0.24,1803:102:1,523.47
5,14106.0,0.25,1803:102:2,523.47
5,14107.0,0.22,1803:103:1,523.47
5,14108.0,0.08,1803:103:2,523.47
5,14781.0,0.01,1701:390:3,550.03
5,14782.0,0.5,1701:390:4,550.03
5,14783.0,0.73,1701:391:3,550.03
5,14784.0,0.74,1701:391:4,550.03
5,14785.0,0.69,1701:392:3,550.03
5,14786.0,0.63,1701:392:4,550.03
5,14787.0,0.73,1701:393:3,550.03
5,14788.0,0.65,1701:393:4,550.03
5,14789.0,0.53,1701:394:3,550.03
5,14790.0,0.61,1701:394:4,550.03
5,14791.0,0.3,1701:495:3,550.03
5,14792.0,0.77,1701:495:4,550.03
5,14793.0,1.0,1701:496:3,550.03
5,14794.0,0.94,1701:496:4,550.03
5,14795.0,0.93,1701:497:3,550.03
5,14796.0,0.78,1701:497:4,550.03
5,14797.0,0.78,1701:498:3,550.03
5,14798.0,0.73,1701:498:4,550.03
5,14799.0,0.72,1701:499:3,550.03
5,14800.0,0.93,1701:499:4,550.03
5,14801.0,0.99,1702:390:3,550.03
5,14802.0,0.99,1702:390:4,550.03
5,14803.0,1.0,1702:391:3,550.03
5,14804.0,1.0,1702:391:4,550.03
5,14805.0,1.0,1702:392:3,550.03
5,14806.0,1.0,1702:392:4,550.03
5,14807.0,1.0,1702:393:3,550.03
5,14808.0,1.0,1702:393:4,550.03
5,14809.0,1.0,1702:394:3,550.03
5,14810.0,1.0,1702:394:4,550.03
5,14811.0,1.0,1702:495:3,550.03
5,14812.0,0.99,1702:495:4,550.03
5,14813.0,0.65,1702:496:3,550.03
5,14814.0,0.46,1702:496:4,550.03
5,14815.0,0.17,1702:497:3,550.03
5,15502.0,0.23,1701:390:2,576.55
5,15503.0,0.79,1701:391:1,576.55
5,15504.0,0.92,1701:391:2,576.55
5,15505.0,1.0,1701:392:1,576.55
5,15506.0,1.0,1701:392:2,576.55
5,15507.0,1.0,1701:393:1,576.55
5,15508.0,1.0,1701:393:2,576.55
5,15509.0,1.0,1701:394:1,576.55
5,15510.0,1.0,1701:394:2,576.55
5,15511.0,1.0,1701:495:1,576.55
5,15512.0,0.82,1701:495:2,576.55
5,15513.0,1.0,1701:496:1,576.55
5,15514.0,1.0,1701:496:2,576.55
5,15515.0,1.0,1701:497:1,576.55
5,15516.0,0.99,1701:497:2,576.55
5,15517.0,1.0,1701:498:1,576.55
5,15518.0,0.97,1701:498:2,576.55
5,15519.0,0.66,1701:499:1,576.55
5,15520.0,0.79,1701:499:2,576.55
5,15521.0,0.74,1702:390:1,576.55
5,15522.0,0.6,1702:390:2,576.55
5,15523.0,0.52,1702:391:1,576.55
5,15524.0,0.38,1702:391:2,576.55
5,15525.0,0.29,1702:392:1,576.55
5,15526.0,0.52,1702:392:2,576.55
5,15527.0,0.63,1702:393:1,576.55
5,15528.0,0.7,1702:393:2,576.55
5,15529.0,0.59,1702:394:1,576.55
5,15530.0,0.38,1702:394:2,576.55
5,15531.0,0.36,1702:495:1,576.55
5,15532.0,0.2,1702:495:2,576.55
5,15541.0,0.07,1703:390:1,576.55
5,15550.0,0.03,1703:394:2,576.55
5,15551.0,0.09,1703:495:1,576.55
5,15552.0,0.09,1703:495:2,576.55
5,15553.0,0.04,1703:496:1,576.55
5,16221.0,0.08,1701:380:3,603.03
5,16222.0,0.63,1701:380:4,603.03
5,16223.0,0.67,1701:381:3,603.03
5,16224.0,0.7,1701:381:4,603.03
5,16225.0,0.94,1701:382:3,603.03
5,16226.0,1.0,1701:382:4,603.03
5,16227.0,1.0,1701:383:3,603.03
5,16228.0,1.0,1701:383:4,603.03
5,16229.0,1.0,1701:384:3,603.03
5,16230.0,0.93,1701:384:4,603.03
5,16231.0,0.95,1701:485:3,603.03
5,16232.0,1.0,1701:485:4,603.03
5,16233.0,1.0,1701:486:3,603.03
5,16234.0,1.0,1701:486:4,603.03
5,16235.0,1.0,1701:487:3,603.03
5,16236.0,1.0,1701:487:4,603.03
5,16237.0,1.0,1701:488:3,603.03
5,16238.0,1.0,1701:488:4,603.03
5,16239.0,1.0,1701:489:3,603.03
5,16240.0,0.99,1701:489:4,603.03
5,16241.0,0.89,1702:380:3,603.03
5,16242.0,0.89,1702:380:4,603.03
5,16243.0,0.98,1702:381:3,603.03
5,16244.0,0.54,1702:381:4,603.03
5,16245.0,0.05,1702:382:3,603.03
5,16253.0,0.14,1702:486:3,603.03
5,16254.0,0.38,1702:486:4,603.03
5,16255.0,0.02,1702:487:3,603.03
5,16256.0,0.12,1702:487:4,603.03
5,16257.0,0.34,1702:488:3,603.03
5,16258.0,0.47,1702:488:4,603.03
5,16259.0,0.24,1702:489:3,603.03
5,16260.0,0.12,1702:489:4,603.03
5,16261.0,0.08,1703:380:3,603.03
5,16273.0,0.03,1703:486:3,603.03
5,16274.0,0.09,1703:486:4,603.03
5,16275.0,0.08,1703:487:3,603.03
5,16276.0,0.09,1703:487:4,603.03
5,16942.0,0.02,1701:380:2,629.47
5,16943.0,0.21,1701:381:1,629.47
5,16944.0,0.48,1701:381:2,629.47
5,16945.0,0.24,1701:382:1,629.47
5,16946.0,0.44,1701:382:2,629.47
5,16947.0,0.61,1701:383:1,629.47
5,16948.0,0.86,1701:383:2,629.47
5,16949.0,0.79,1701:384:1,629.47
5,16950.0,0.52,1701:384:2,629.47
5,16951.0,0.57,1701:485:1,629.47
5,16952.0,0.78,1701:485:2,629.47
5,16953.0,0.93,1701:486:1,629.47
5,16954.0,0.98,1701:486:2,629.47
5,16955.0,1.0,1701:487:1,629.47
5,16956.0,1.0,1701:487:2,629.47
5,16957.0,1.0,1701:488:1,629.47
5,16958.0,1.0,1701:488:2,629.47
5,16959.0,0.48,1701:489:1,629.47
5,16960.0,0.17,1701:489:2,629.47
5,16961.0,0.2,1702:380:1,629.47
5,16962.0,0.84,1702:380:2,629.47
5,16963.0,0.99,1702:381:1,629.47
5,16964.0,1.0,1702:381:2,629.47
5,16965.0,0.77,1702:382:1,629.47
5,16966.0,0.55,1702:382:2,629.47
5,16967.0,0.31,1702:383:1,629.47
5,17668.0,0.57,1701:373:4,655.85
5,17669.0,0.8,1701:374:3,655.85
5,17670.0,0.87,1701:374:4,655.85
5,17671.0,0.99,1701:475:3,655.85
5,17672.0,0.97,1701:475:4,655.85
5,17673.0,1.0,1701:476:3,655.85
5,17674.0,1.0,1701:476:4,655.85
5,17675.0,1.0,1701:477:3,655.85
5,17676.0,1.0,1701:477:4,655.85
5,17677.0,0.93,1701:478:3,655.85
5,17678.0,0.06,1701:478:4,655.85
5,17680.0,0.02,1701:479:4,655.85
5,17681.0,0.04,1702:370:3,655.85
5,17682.0,0.12,1702:370:4,655.85
5,17683.0,0.72,1702:371:3,655.85
5,17684.0,1.0,1702:371:4,655.85
5,17685.0,0.94,1702:372:3,655.85
5,17686.0,0.99,1702:372:4,655.85
5,17687.0,0.98,1702:373:3,655.85
5,17688.0,0.82,1702:373:4,655.85
5,17689.0,0.5,1702:374:3,655.85
5,17691.0,0.07,1702:475:3,655.85
5,18388.0,0.09,1701:373:2,682.19
5,18389.0,0.58,1701:374:1,682.19
5,18390.0,0.84,1701:374:2,682.19
5,18391.0,0.99,1701:475:1,682.19
5,18392.0,1.0,1701:475:2,682.19
5,18393.0,1.0,1701:476:1,682.19
5,18394.0,1.0,1701:476:2,682.19
5,18395.0,0.94,1701:477:1,682.19
5,18396.0,0.28,1701:477:2,682.19
5,18397.0,0.06,1701:478:1,682.19
5,18402.0,0.11,1702:370:2,682.19
5,18403.0,0.23,1702:371:1,682.19
5,18404.0,0.27,1702:371:2,682.19
5,18405.0,0.28,1702:372:1,682.19
5,18406.0,0.72,1702:372:2,682.19
5,18407.0,0.47,1702:373:1,682.19
5,18408.0,0.07,1702:373:2,682.19
5,19111.0,0.07,1701:465:3,708.47
5,19112.0,0.47,1701:465:4,708.47
5,19113.0,0.84,1701:466:3,708.47
5,19114.0,0.93,1701:466:4,708.47
5,19115.0,0.47,1701:467:3,708.47
5,19124.0,0.13,1702:361:4,708.47
5,19125.0,0.08,1702:362:3,708.47
5,19130.0,0.04,1702:364:4,708.47
5,19131.0,0.24,1702:465:3,708.47
5,19132.0,0.03,1702:465:4,708.47
5,19156.0,0.14,1703:467:4,708.47
5,19833.0,0.01,1701:466:1,734.7
5,19834.0,0.12,1701:466:2,734.7
5,19850.0,0.08,1702:364:2,734.7
5,19851.0,0.03,1702:465:1,734.7
5,19876.0,0.2,1703:467:2,734.7
5,20595.0,0.02,1703:457:3,760.87
5,20596.0,0.21,1703:457:4,760.87
5,21314.0,0.09,1703:456:2,786.99
5,21315.0,0.12,1703:457:1,786.99
5,21998.0,0.04,1701:248:4,813.04
5,21999.0,0.04,1701:249:3,813.04
5,22032.0,0.04,1703:245:4,813.04
5,22033.0,0.09,1703:246:3,813.04
5,22034.0,0.1,1703:246:4,813.04
5,22718.0,0.17,1701:248:2,839.04
5,22719.0,0.24,1701:249:1,839.04
5,22748.0,0.03,1703:143:2,839.04
5,22749.0,0.08,1703:144:1,839.04
5,22750.0,0.07,1703:144:2,839.04
5,22751.0,0.09,1703:245:1,839.04
5,22752.0,0.03,1703:245:2,839.04
6,13362.0,0.01,1802:100:4,496.86
6,14070.0,0.01,1801:104:2,523.47
6,14076.0,0.01,1801:207:2,523.47
6,14077.0,0.04,1801:208:1,523.47
6,14078.0,0.03,1801:208:2,523.47
6,14080.0,0.03,1801:209:2,523.47
6,14086.0,0.01,1802:102:2,523.47
6,14087.0,0.01,1802:103:1,523.47
6,14089.0,0.02,1802:104:1,523.47
6,14096.0,0.01,1802:207:2,523.47
6,14104.0,0.02,1803:101:2,523.47
6,14105.0,0.02,1803:102:1,523.47
6,14783.0,0.01,1701:391:3,550.03
6,14784.0,0.01,1701:391:4,550.03
6,14786.0,0.01,1701:392:4,550.03
6,14788.0,0.01,1701:393:4,550.03
6,14794.0,0.01,1701:496:4,550.03
6,14796.0,0.01,1701:497:4,550.03
6,14798.0,0.03,1701:498:4,550.03
6,14799.0,0.01,1701:499:3,550.03
6,14800.0,0.02,1701:499:4,550.03
6,14801.0,0.01,1702:390:3,550.03
6,14802.0,0.01,1702:390:4,550.03
6,14813.0,0.02,1702:496:3,550.03
6,14814.0,0.01,1702:496:4,550.03
6,15504.0,0.03,1701:391:2,576.55
6,15516.0,0.01,1701:497:2,576.55
