"rgn_id","fao_rgn","Scientific_Name","Common_Name","TaxonKey","tons","year","stock_id"
6,27,"Macrouridae","Grenadiers, rattails",400185,109.393328707845,1966,"Macrouridae-27"
6,27,"Macrourus berglax","Roughhead grenadier",600331,0.635086896836666,1966,"Macrourus_berglax-27"
6,27,"Mallotus villosus","Capelin",600252,168537.541760094,1966,"Mallotus_villosus-27"
6,27,"Marine finfishes not identified","Finfishes",100139,103.371948432814,1966,"Marine_finfishes_not_identified-27"
6,27,"Marine fishes not identified","Marine fishes nei",100039,46100.6880880447,1966,"Marine_fishes_not_identified-27"
6,27,"Melanogrammus aeglefinus","Haddock",601381,144185.91096126,1966,"Melanogrammus_aeglefinus-27"
6,27,"Merluccius merluccius","European hake",600030,14.8454436771801,1966,"Merluccius_merluccius-27"
6,27,"Micromesistius poutassou","Blue whiting",600031,22059.9375452438,1966,"Micromesistius_poutassou-27"
6,27,"Miscellaneous marine crustaceans","Marine crabs, shrimps, lobsters nei",100047,190.357551368922,1966,"Miscellaneous_marine_crustaceans-27"
6,27,"Molva dypterygia","Blue ling",601383,141.090542462595,1966,"Molva_dypterygia-27"
6,27,"Molva molva","Ling",600033,12563.1553953242,1966,"Molva_molva-27"
6,27,"Pandalus borealis","Northern prawn",690269,593.246381065271,1966,"Pandalus_borealis-27"
6,27,"Platichthys flesus","European flounder",601341,0.801148481729007,1966,"Platichthys_flesus-27"
6,27,"Pleuronectes platessa","European plaice",601342,3336.94814327303,1966,"Pleuronectes_platessa-27"
6,27,"Pleuronectidae","Righteye flounders",400440,2337.72650225261,1966,"Pleuronectidae-27"
6,27,"Pleuronectiformes","Flatfishes",300061,0.0808697835392136,1966,"Pleuronectiformes-27"
6,27,"Pollachius pollachius","Pollack",600034,2038.57291545823,1966,"Pollachius_pollachius-27"
6,27,"Pollachius virens","Saithe",601343,169055.918750419,1966,"Pollachius_virens-27"
6,27,"Raja","Stingrays, skates",500108,1.06638321691303,1966,"Raja-27"
6,27,"Raja clavata","Thornback ray",602059,0.267690204270701,1966,"Raja_clavata-27"
6,27,"Rajidae","Stingrays",400019,8.34549484739016,1966,"Rajidae-27"
6,27,"Reinhardtius hippoglossoides","Greenland halibut",600516,26932.2386813307,1966,"Reinhardtius_hippoglossoides-27"
6,27,"Salmo salar","Atlantic salmon",600236,20.5942032587659,1966,"Salmo_salar-27"
6,27,"Salmo trutta","Sea trout",600238,5.69213869581133,1966,"Salmo_trutta-27"
6,27,"Scombridae","Mackerels, tunas, bonitos",400416,28.8076606828376,1966,"Scombridae-27"
6,27,"Scophthalmidae","Turbots",400515,11.6111372007436,1966,"Scophthalmidae-27"
6,27,"Sebastes","Redfishes",501135,3560.45216337455,1966,"Sebastes-27"
6,27,"Sebastes mentella","Beaked redfish",600505,16400.738409287,1966,"Sebastes_mentella-27"
6,27,"Sebastes norvegicus","Golden redfish",600501,6756.35958364301,1966,"Sebastes_norvegicus-27"
6,27,"Sebastidae","Rockfishes, rockcods, thornyheads",400573,43.2583057578784,1966,"Sebastidae-27"
6,27,"Squalidae","Dogfish sharks",400013,194.165046815051,1966,"Squalidae-27"
6,27,"Squaliformes","Bramble, sleeper, dogfish sharks",300009,196.707494353351,1966,"Squaliformes-27"
6,27,"Squalus acanthias","Piked dogfish",600139,126.629726540551,1966,"Squalus_acanthias-27"
6,27,"Triglidae","Searobins, gurnards",400266,78.2506748022917,1966,"Triglidae-27"
6,NA,"Marine fishes not identified","Marine fishes nei",100039,3.70280766462727e-05,1966,"Marine_fishes_not_identified-NA"
7,27,"Bivalvia","Clams",290004,0.581236090005804,1966,"Bivalvia-27"
7,27,"Cephalopoda","Squids, cuttlefishes, octopuses",290002,0.0525989508033071,1966,"Cephalopoda-27"
7,27,"Elasmobranchii","Sharks, rays, skates",200004,2.61646502621115,1966,"Elasmobranchii-27"
7,27,"Gadus morhua","Atlantic cod",600069,392.117654984826,1966,"Gadus_morhua-27"
7,27,"Lophiidae","Goosefishes",400190,30.8874613243181,1966,"Lophiidae-27"
7,27,"Marine finfishes not identified","Finfishes",100139,7.04769567995623,1966,"Marine_finfishes_not_identified-27"
7,27,"Marine fishes not identified","Marine fishes nei",100039,7273.83418106498,1966,"Marine_fishes_not_identified-27"
7,27,"Melanogrammus aeglefinus","Haddock",601381,55.0963654723662,1966,"Melanogrammus_aeglefinus-27"
7,27,"Micromesistius poutassou","Blue whiting",600031,45.663865683766,1966,"Micromesistius_poutassou-27"
7,27,"Miscellaneous marine crustaceans","Marine crabs, shrimps, lobsters nei",100047,1.51052313958113,1966,"Miscellaneous_marine_crustaceans-27"
7,27,"Molva dypterygia","Blue ling",601383,0.489806648218934,1966,"Molva_dypterygia-27"
7,27,"Sebastes","Redfishes",501135,255.617599633309,1966,"Sebastes-27"
7,27,"Sebastes mentella","Beaked redfish",600505,0.0548326937117192,1966,"Sebastes_mentella-27"
7,27,"Triglidae","Searobins, gurnards",400266,0.145362789194692,1966,"Triglidae-27"
8,18,"Anarhichadidae","Wolffishes, wolfeels",400396,20.605067899252,1966,"Anarhichadidae-18"
8,18,"Anarhichas","Wolffishes",505897,3.28197685406485,1966,"Anarhichas-18"
8,18,"Anarhichas denticulatus","Northern wolffish",603810,0.023615971392451,1966,"Anarhichas_denticulatus-18"
8,18,"Bivalvia","Clams",290004,0.0133380161740023,1966,"Bivalvia-18"
8,18,"Boreogadus saida","Polar cod",600319,0.314585757713451,1966,"Boreogadus_saida-18"
8,18,"Buccinum undatum","Whelk",690434,0.010382122635153,1966,"Buccinum_undatum-18"
8,18,"Cottidae","Sculpins",400277,1.03853235941015e-05,1966,"Cottidae-18"
8,18,"Elasmobranchii","Sharks, rays, skates",200004,1.1810608053351e-06,1966,"Elasmobranchii-18"
8,18,"Gadidae","Cods, haddocks",400183,4.09740143432689e-05,1966,"Gadidae-18"
8,18,"Gadiformes","Cods",300044,1.46830800225797e-07,1966,"Gadiformes-18"
8,18,"Gadus ogac","Greenland cod",600309,0.0726345318007038,1966,"Gadus_ogac-18"
8,18,"Lycodes","Eelpouts",501486,0.0310587122305026,1966,"Lycodes-18"
8,18,"Macrourus berglax","Roughhead grenadier",600331,2.37093195305195,1966,"Macrourus_berglax-18"
8,18,"Mactridae","Mactra surf clams",490063,0.0400949796853863,1966,"Mactridae-18"
8,18,"Mactromeris polynyma","Arctic surfclam",690398,0.114216869179252,1966,"Mactromeris_polynyma-18"
8,18,"Marine finfishes not identified","Finfishes",100139,0.000180442444823151,1966,"Marine_finfishes_not_identified-18"
8,18,"Marine fishes not identified","Marine fishes nei",100039,4.91197092169286,1966,"Marine_fishes_not_identified-18"
8,18,"Marine groundfishes not identified","Groundfishes",100239,0.00261237975561737,1966,"Marine_groundfishes_not_identified-18"
8,18,"Mollusca","Clams, seasnails, squids, octopuses",190195,0.0250905197458458,1966,"Mollusca-18"
8,18,"Pleuronectiformes","Flatfishes",300061,9.79574261464485e-05,1966,"Pleuronectiformes-18"
8,18,"Rajidae","Stingrays",400019,0.303635695757148,1966,"Rajidae-18"
8,18,"Salvelinus","Chars",501410,0.000457837071003409,1966,"Salvelinus-18"
8,18,"Salvelinus alpinus alpinus","Arctic char",600247,0.0479596344086345,1966,"Salvelinus_alpinus_alpinus-18"
8,18,"Scorpaeniformes","Scorpionfishes, flatheads",300059,0.000251172467494861,1966,"Scorpaeniformes-18"
8,18,"Scyphozoa","True jellyfishes",290013,1.37240810105852e-05,1966,"Scyphozoa-18"
8,18,"Sebastes","Redfishes",501135,6.32018098569722,1966,"Sebastes-18"
8,18,"Sebastes mentella","Beaked redfish",600505,0.0562805201567004,1966,"Sebastes_mentella-18"
8,21,"Alepocephalus bairdii","Baird's slickhead",600230,0.0475373007573076,1966,"Alepocephalus_bairdii-21"
8,21,"Anarhichadidae","Wolffishes, wolfeels",400396,1805.89144464527,1966,"Anarhichadidae-21"
8,21,"Anarhichas","Wolffishes",505897,195.248518257409,1966,"Anarhichas-21"
8,21,"Anarhichas denticulatus","Northern wolffish",603810,1.73300589742503,1966,"Anarhichas_denticulatus-21"
8,21,"Anarhichas lupus","Atlantic wolffish",602501,7.37410517350921,1966,"Anarhichas_lupus-21"
8,21,"Anarhichas minor","Spotted wolffish",603811,23.7153375187533,1966,"Anarhichas_minor-21"
8,21,"Beryx","Alfonsinos",501129,0.300602752912105,1966,"Beryx-21"
8,21,"Bivalvia","Clams",290004,31.7782643495624,1966,"Bivalvia-21"
8,21,"Boreogadus saida","Polar cod",600319,54.5964729936125,1966,"Boreogadus_saida-21"
8,21,"Brachyura","Marine crabs",490097,6.32699398235606,1966,"Brachyura-21"
8,21,"Brosme brosme","Tusk",600051,1.28750547930586,1966,"Brosme_brosme-21"
8,21,"Buccinum undatum","Whelk",690434,0.163233755383121,1966,"Buccinum_undatum-21"
8,21,"Busycon","Whelks",590110,2.62340958519361,1966,"Busycon-21"
8,21,"Centroscyllium fabricii","Black dogfish",600656,0.00117954157289163,1966,"Centroscyllium_fabricii-21"
8,21,"Chionoecetes","Tanner, snow crabs",590065,3.39511205088256,1966,"Chionoecetes-21"
8,21,"Chionoecetes opilio","Snow crab",690313,4259.44887268053,1966,"Chionoecetes_opilio-21"
8,21,"Clupea harengus","Atlantic herring",600024,1287.20810687032,1966,"Clupea_harengus-21"
8,21,"Coryphaenoides","Grenadiers",500158,0.0199551154683844,1966,"Coryphaenoides-21"
8,21,"Coryphaenoides rupestris","Roundnose grenadier",600332,49.1965893136833,1966,"Coryphaenoides_rupestris-21"
8,21,"Cottidae","Sculpins",400277,0.0102050027490961,1966,"Cottidae-21"
8,21,"Cyclopterus lumpus","Lumpfish",600062,27557.6498346938,1966,"Cyclopterus_lumpus-21"
8,21,"Elasmobranchii","Sharks, rays, skates",200004,0.781437225463048,1966,"Elasmobranchii-21"
8,21,"Enchelyopus cimbrius","Fourbeard rockling",601874,0.0151281375862734,1966,"Enchelyopus_cimbrius-21"
8,21,"Gadidae","Cods, haddocks",400183,0.00178442461991725,1966,"Gadidae-21"
8,21,"Gadiformes","Cods",300044,1.34771634276722e-05,1966,"Gadiformes-21"
8,21,"Gadus morhua","Atlantic cod",600069,59046.6175602653,1966,"Gadus_morhua-21"
8,21,"Gadus ogac","Greenland cod",600309,145.577640154634,1966,"Gadus_ogac-21"
8,21,"Gaidropsarus ensis","Threadfin rockling",608425,0.0233904674463624,1966,"Gaidropsarus_ensis-21"
8,21,"Glyptocephalus cynoglossus","Witch flounder",600026,81.4097750144168,1966,"Glyptocephalus_cynoglossus-21"
8,21,"Hippoglossoides platessoides","American plaice",604239,69.7396339905235,1966,"Hippoglossoides_platessoides-21"
8,21,"Hippoglossus hippoglossus","Atlantic halibut",601371,50.6793342323954,1966,"Hippoglossus_hippoglossus-21"
8,21,"Illex illecebrosus","Northern shortfin squid",690271,0.319098481955392,1966,"Illex_illecebrosus-21"
8,21,"Lamna nasus","Porbeagle",600088,3.23567772579846e-05,1966,"Lamna_nasus-21"
8,21,"Lycodes","Eelpouts",501486,32.7126540114743,1966,"Lycodes-21"
8,21,"Macrourus berglax","Roughhead grenadier",600331,446.31220106891,1966,"Macrourus_berglax-21"
8,21,"Mactridae","Mactra surf clams",490063,70.3575726398797,1966,"Mactridae-21"
8,21,"Mallotus villosus","Capelin",600252,604.832960977244,1966,"Mallotus_villosus-21"
8,21,"Marine finfishes not identified","Finfishes",100139,1.53895110283658,1966,"Marine_finfishes_not_identified-21"
8,21,"Marine fishes not identified","Marine fishes nei",100039,5867.59516149136,1966,"Marine_fishes_not_identified-21"
8,21,"Marine groundfishes not identified","Groundfishes",100239,3.3061772544783,1966,"Marine_groundfishes_not_identified-21"
8,21,"Melanogrammus aeglefinus","Haddock",601381,561.739757664055,1966,"Melanogrammus_aeglefinus-21"
8,21,"Miscellaneous marine crustaceans","Marine crabs, shrimps, lobsters nei",100047,39.5629460744794,1966,"Miscellaneous_marine_crustaceans-21"
8,21,"Mollusca","Clams, seasnails, squids, octopuses",190195,52.7875405821944,1966,"Mollusca-21"
8,21,"Molva dypterygia","Blue ling",601383,0.0934545332844824,1966,"Molva_dypterygia-21"
8,21,"Myoxocephalus","Grubbies and sculpins",500717,11.6947717123512,1966,"Myoxocephalus-21"
8,21,"Myxinidae","Hagfishes",400002,0.0433958072447803,1966,"Myxinidae-21"
8,21,"Pandalus","Seabed shrimps",590093,141.43388224251,1966,"Pandalus-21"
8,21,"Pandalus borealis","Northern prawn",690269,189820.512431682,1966,"Pandalus_borealis-21"
8,21,"Phycis","Gunnels, forkbeards",509303,21.04,1966,"Phycis-21"
8,21,"Pollachius virens","Saithe",601343,43.421505776031,1966,"Pollachius_virens-21"
8,21,"Prionace glauca","Blue shark",600898,0.00994901485692581,1966,"Prionace_glauca-21"
8,21,"Rajidae","Stingrays",400019,45.0120389972119,1966,"Rajidae-21"
8,21,"Reinhardtius hippoglossoides","Greenland halibut",600516,74122.3111202552,1966,"Reinhardtius_hippoglossoides-21"
8,21,"Salmo salar","Atlantic salmon",600236,127.587271824903,1966,"Salmo_salar-21"
8,21,"Salvelinus alpinus alpinus","Arctic char",600247,39.5450837105213,1966,"Salvelinus_alpinus_alpinus-21"
8,21,"Scorpaeniformes","Scorpionfishes, flatheads",300059,6.16369123399392,1966,"Scorpaeniformes-21"
8,21,"Scyphozoa","True jellyfishes",290013,0.0128042821269664,1966,"Scyphozoa-21"
8,21,"Sebastes","Redfishes",501135,8212.96882262733,1966,"Sebastes-21"
8,21,"Sebastes mentella","Beaked redfish",600505,622.340753125736,1966,"Sebastes_mentella-21"
8,21,"Sebastes norvegicus","Golden redfish",600501,0.00222906100039931,1966,"Sebastes_norvegicus-21"
8,21,"Squalidae","Dogfish sharks",400013,0.376453065029701,1966,"Squalidae-21"
8,21,"Squalus","Dogfishes",500107,1.99705379610878,1966,"Squalus-21"
8,21,"Strongylocentrotus droebachiensis","Green sea urchin",690494,0.0280000274194409,1966,"Strongylocentrotus_droebachiensis-21"
8,21,"Teuthida","Squids",390002,2.23957540061128,1966,"Teuthida-21"
8,NA,"Marine fishes not identified","Marine fishes nei",100039,7.04076203080224e-06,1966,"Marine_fishes_not_identified-NA"
8,NA,"Marine groundfishes not identified","Groundfishes",100239,3.00650705002366e-09,1966,"Marine_groundfishes_not_identified-NA"
9,27,"Alepocephalus bairdii","Baird's slickhead",600230,0.00818200072318146,1966,"Alepocephalus_bairdii-27"
9,27,"Anarhichadidae","Wolffishes, wolfeels",400396,12.2993329981738,1966,"Anarhichadidae-27"
9,27,"Anarhichas","Wolffishes",505897,162,1966,"Anarhichas-27"
9,27,"Anarhichas denticulatus","Northern wolffish",603810,3968.54150374293,1966,"Anarhichas_denticulatus-27"
9,27,"Anarhichas lupus","Atlantic wolffish",602501,2.99669911076117,1966,"Anarhichas_lupus-27"
9,27,"Anarhichas minor","Spotted wolffish",603811,123.435,1966,"Anarhichas_minor-27"
9,27,"Aphanopus carbo","Black scabbardfish",600646,0.010964621201154,1966,"Aphanopus_carbo-27"
9,27,"Argentina silus","Greater argentine",602700,4.82838502289711,1966,"Argentina_silus-27"
9,27,"Bivalvia","Clams",290004,9.70319456137449,1966,"Bivalvia-27"
9,27,"Brosme brosme","Tusk",600051,504.186091129462,1966,"Brosme_brosme-27"
9,27,"Carangidae","Jacks, pompanos",400314,0.0218839156968054,1966,"Carangidae-27"
9,27,"Cephalopoda","Squids, cuttlefishes, octopuses",290002,0.00883375729425866,1966,"Cephalopoda-27"
9,27,"Chionoecetes","Tanner, snow crabs",590065,1.16679250214792e-09,1966,"Chionoecetes-27"
9,27,"Chionoecetes opilio","Snow crab",690313,1.09607824085796e-06,1966,"Chionoecetes_opilio-27"
9,27,"Clupea harengus","Atlantic herring",600024,3950.6,1966,"Clupea_harengus-27"
9,27,"Coryphaenoides rupestris","Roundnose grenadier",600332,203.034749011004,1966,"Coryphaenoides_rupestris-27"
9,27,"Cottidae","Sculpins",400277,9.77562220699286e-10,1966,"Cottidae-27"
9,27,"Cyclopterus lumpus","Lumpfish",600062,30.9375200859542,1966,"Cyclopterus_lumpus-27"
9,27,"Elasmobranchii","Sharks, rays, skates",200004,32.9849030513221,1966,"Elasmobranchii-27"
9,27,"Gadidae","Cods, haddocks",400183,112.350350963345,1966,"Gadidae-27"
9,27,"Gadiformes","Cods",300044,86.760353283031,1966,"Gadiformes-27"
9,27,"Gadus morhua","Atlantic cod",600069,13164.2308752006,1966,"Gadus_morhua-27"
9,27,"Hippoglossus hippoglossus","Atlantic halibut",601371,104.925,1966,"Hippoglossus_hippoglossus-27"
9,27,"Lophiidae","Goosefishes",400190,21.2423762428883,1966,"Lophiidae-27"
9,27,"Lophius piscatorius","Angler",600716,1.055,1966,"Lophius_piscatorius-27"
9,27,"Lycodes","Eelpouts",501486,6.27853440652618e-07,1966,"Lycodes-27"
9,27,"Macrouridae","Grenadiers, rattails",400185,7.62400322024658,1966,"Macrouridae-27"
9,27,"Macrourus berglax","Roughhead grenadier",600331,85.595,1966,"Macrourus_berglax-27"
9,27,"Mallotus villosus","Capelin",600252,16.0173893905508,1966,"Mallotus_villosus-27"
9,27,"Marine finfishes not identified","Finfishes",100139,339.319544681257,1966,"Marine_finfishes_not_identified-27"
9,27,"Marine fishes not identified","Marine fishes nei",100039,174068.589396474,1966,"Marine_fishes_not_identified-27"
9,27,"Marine groundfishes not identified","Groundfishes",100239,7.78454502747235e-07,1966,"Marine_groundfishes_not_identified-27"
9,27,"Melanogrammus aeglefinus","Haddock",601381,50.5045802652641,1966,"Melanogrammus_aeglefinus-27"
9,27,"Micromesistius poutassou","Blue whiting",600031,567.897331561515,1966,"Micromesistius_poutassou-27"
9,27,"Miscellaneous marine crustaceans","Marine crabs, shrimps, lobsters nei",100047,24.3947367547356,1966,"Miscellaneous_marine_crustaceans-27"
9,27,"Molva dypterygia","Blue ling",601383,688.310200279411,1966,"Molva_dypterygia-27"
9,27,"Myoxocephalus","Grubbies and sculpins",500717,2.57864252773867e-06,1966,"Myoxocephalus-27"
9,27,"Pandalus borealis","Northern prawn",690269,965.255155024315,1966,"Pandalus_borealis-27"
9,27,"Rajidae","Stingrays",400019,140.315,1966,"Rajidae-27"
9,27,"Rajiformes","Skates and rays",300014,0.0513193419750137,1966,"Rajiformes-27"
9,27,"Reinhardtius hippoglossoides","Greenland halibut",600516,25071.3840711045,1966,"Reinhardtius_hippoglossoides-27"
9,27,"Salmo salar","Atlantic salmon",600236,3.59245397779565,1966,"Salmo_salar-27"
9,27,"Salvelinus alpinus alpinus","Arctic char",600247,0.314856450777541,1966,"Salvelinus_alpinus_alpinus-27"
9,27,"Scyphozoa","True jellyfishes",290013,5.37311370632989e-09,1966,"Scyphozoa-27"
9,27,"Sebastes","Redfishes",501135,18934.3306792422,1966,"Sebastes-27"
9,27,"Sebastes mentella","Beaked redfish",600505,54293.5139837426,1966,"Sebastes_mentella-27"
9,27,"Sebastes norvegicus","Golden redfish",600501,992.081693898381,1966,"Sebastes_norvegicus-27"
9,27,"Sebastidae","Rockfishes, rockcods, thornyheads",400573,15.4415860645601,1966,"Sebastidae-27"
9,27,"Somniosus microcephalus","Greenland shark",600138,47.035,1966,"Somniosus_microcephalus-27"
9,27,"Squaliformes","Bramble, sleeper, dogfish sharks",300009,75.2103679080851,1966,"Squaliformes-27"
10,27,"Alepocephalus bairdii","Baird's slickhead",600230,1.46505394683838,1966,"Alepocephalus_bairdii-27"
10,27,"Anarhichadidae","Wolffishes, wolfeels",400396,2.46097590008537,1966,"Anarhichadidae-27"
10,27,"Anarhichas","Wolffishes",505897,1.2011563004315,1966,"Anarhichas-27"
10,27,"Anarhichas denticulatus","Northern wolffish",603810,1.8270021075662,1966,"Anarhichas_denticulatus-27"
10,27,"Anarhichas lupus","Atlantic wolffish",602501,456.90442514973,1966,"Anarhichas_lupus-27"
10,27,"Anarhichas minor","Spotted wolffish",603811,860.020780136259,1966,"Anarhichas_minor-27"
10,27,"Aphanopus carbo","Black scabbardfish",600646,41.8062550048952,1966,"Aphanopus_carbo-27"
10,27,"Argentina silus","Greater argentine",602700,0.264538284679346,1966,"Argentina_silus-27"
10,27,"Bivalvia","Clams",290004,30.5363024670237,1966,"Bivalvia-27"
10,27,"Buccinum undatum","Whelk",690434,40.6235596450575,1966,"Buccinum_undatum-27"
10,27,"Carangidae","Jacks, pompanos",400314,2.42348587112007,1966,"Carangidae-27"
10,27,"Cephalopoda","Squids, cuttlefishes, octopuses",290002,7.8959454921449,1966,"Cephalopoda-27"
10,27,"Cyclopterus lumpus","Lumpfish",600062,432.195615053735,1966,"Cyclopterus_lumpus-27"
10,27,"Echinoidea","Sea urchins, sea hedgehogs",290011,48.7516064710632,1966,"Echinoidea-27"
10,27,"Elasmobranchii","Sharks, rays, skates",200004,97.758965359935,1966,"Elasmobranchii-27"
10,27,"Gadiformes","Cods",300044,0.320632951417325,1966,"Gadiformes-27"
10,27,"Gadus morhua","Atlantic cod",600069,128579.193397693,1966,"Gadus_morhua-27"
10,27,"Glyptocephalus cynoglossus","Witch flounder",600026,66.3825365652578,1966,"Glyptocephalus_cynoglossus-27"
10,27,"Hippoglossoides platessoides","American plaice",604239,5.59359174542756,1966,"Hippoglossoides_platessoides-27"
10,27,"Hippoglossus hippoglossus","Atlantic halibut",601371,64.7757027699851,1966,"Hippoglossus_hippoglossus-27"
10,27,"Lamna nasus","Porbeagle",600088,1.27225651848755,1966,"Lamna_nasus-27"
10,27,"Limanda limanda","Common dab",600695,29.6077351055786,1966,"Limanda_limanda-27"
10,27,"Lophiidae","Goosefishes",400190,8.30848303715793,1966,"Lophiidae-27"
10,27,"Lophius piscatorius","Angler",600716,63.9932311289282,1966,"Lophius_piscatorius-27"
10,27,"Macrourus berglax","Roughhead grenadier",600331,2.41678839891722,1966,"Macrourus_berglax-27"
10,27,"Mallotus villosus","Capelin",600252,19768.61492759,1966,"Mallotus_villosus-27"
10,27,"Marine finfishes not identified","Finfishes",100139,50.6914607250011,1966,"Marine_finfishes_not_identified-27"
10,27,"Marine fishes not identified","Marine fishes nei",100039,143961.363969051,1966,"Marine_fishes_not_identified-27"
10,27,"Melanogrammus aeglefinus","Haddock",601381,6480.54950502027,1966,"Melanogrammus_aeglefinus-27"
10,27,"Merlangius merlangus","Whiting",600029,46.4087111287722,1966,"Merlangius_merlangus-27"
10,27,"Micromesistius poutassou","Blue whiting",600031,1145.57970975044,1966,"Micromesistius_poutassou-27"
10,27,"Microstomus kitt","Lemon sole",601382,228.623721045594,1966,"Microstomus_kitt-27"
10,27,"Miscellaneous marine crustaceans","Marine crabs, shrimps, lobsters nei",100047,56.3103377865875,1966,"Miscellaneous_marine_crustaceans-27"
10,27,"Molva dypterygia","Blue ling",601383,1373.95498533095,1966,"Molva_dypterygia-27"
10,27,"Nephrops norvegicus","Norway lobster",690273,94.5018034544013,1966,"Nephrops_norvegicus-27"
10,27,"Pandalus borealis","Northern prawn",690269,625.591820897549,1966,"Pandalus_borealis-27"
10,27,"Pleuronectes platessa","European plaice",601342,2635.55942231465,1966,"Pleuronectes_platessa-27"
10,27,"Rajidae","Stingrays",400019,120.202911797547,1966,"Rajidae-27"
10,27,"Rajiformes","Skates and rays",300014,2.22515914397311,1966,"Rajiformes-27"
10,27,"Reinhardtius hippoglossoides","Greenland halibut",600516,550.928880544258,1966,"Reinhardtius_hippoglossoides-27"
10,27,"Scomber scombrus","Atlantic mackerel",600118,7935.69833691218,1966,"Scomber_scombrus-27"
10,27,"Scophthalmus maximus","Turbot",601348,0.109441868031046,1966,"Scophthalmus_maximus-27"
10,27,"Sebastes","Redfishes",501135,10.6988393601965,1966,"Sebastes-27"
10,27,"Sebastes mentella","Beaked redfish",600505,2503.05342915448,1966,"Sebastes_mentella-27"
10,27,"Sebastes norvegicus","Golden redfish",600501,3929.92024931363,1966,"Sebastes_norvegicus-27"
10,27,"Somniosus microcephalus","Greenland shark",600138,2.09946273073774,1966,"Somniosus_microcephalus-27"
10,27,"Squalus acanthias","Piked dogfish",600139,0.738423031811743,1966,"Squalus_acanthias-27"
10,27,"Trachipterus","Ribbonfishes",500211,0.472288818510221,1966,"Trachipterus-27"
10,27,"Triglidae","Searobins, gurnards",400266,9.18322015402592,1966,"Triglidae-27"
1,18,"Boreogadus saida","Polar cod",600319,6.24735820027238,1967,"Boreogadus_saida-18"
1,18,"Clupea pallasii pallasii","Pacific herring",601520,14.4294522249693,1967,"Clupea_pallasii_pallasii-18"
1,18,"Coregonus","Whitefishes",506253,228.582407831801,1967,"Coregonus-18"
1,18,"Coregonus autumnalis","Arctic cisco",602669,31.1673177008825,1967,"Coregonus_autumnalis-18"
1,18,"Coregonus laurettae","Bering cisco",646941,7.47836605841085,1967,"Coregonus_laurettae-18"
1,18,"Coregonus nasus","Broad whitefish",602674,75.976696721686,1967,"Coregonus_nasus-18"
1,18,"Coregonus pidschian","Humpback whitefish",602676,0.268476343343866,1967,"Coregonus_pidschian-18"
1,18,"Coregonus sardinella","Sardine cisco",602678,24.0626225112003,1967,"Coregonus_sardinella-18"
1,18,"Cottidae","Sculpins",400277,0.000250644862398224,1967,"Cottidae-18"
1,18,"Eleginus gracilis","Saffron cod",600315,18.9057831608234,1967,"Eleginus_gracilis-18"
1,18,"Gadidae","Cods, haddocks",400183,0.000679487345308064,1967,"Gadidae-18"
1,18,"Gadus ogac","Greenland cod",600309,1.13292456039406e-07,1967,"Gadus_ogac-18"
1,18,"Marine fishes not identified","Marine fishes nei",100039,4.13048360657761,1967,"Marine_fishes_not_identified-18"
1,18,"Myoxocephalus quadricornis","Fourhorn sculpin",604122,1.58244605755625,1967,"Myoxocephalus_quadricornis-18"
1,18,"Oncorhynchus","Salmons, trouts",502724,0.251041811572851,1967,"Oncorhynchus-18"
1,18,"Oncorhynchus gorbuscha","Pink salmon",600240,16.7234869325039,1967,"Oncorhynchus_gorbuscha-18"
1,18,"Oncorhynchus kisutch","Coho salmon",600245,2.41428609402937,1967,"Oncorhynchus_kisutch-18"
1,18,"Osmeridae","Smelts",400080,15.6048478855269,1967,"Osmeridae-18"
1,18,"Platichthys stellatus","Starry flounder",604249,8.91354863996112e-07,1967,"Platichthys_stellatus-18"
1,18,"Salvelinus alpinus alpinus","Arctic char",600247,1.41706285747524,1967,"Salvelinus_alpinus_alpinus-18"
1,18,"Salvelinus malma malma","Dolly varden",602691,184.952326848561,1967,"Salvelinus_malma_malma-18"
1,18,"Stenodus leucichthys","Sheefish",602692,273.275119095305,1967,"Stenodus_leucichthys-18"
1,NA,"Marine fishes not identified","Marine fishes nei",100039,1.27476959238177e-07,1967,"Marine_fishes_not_identified-NA"
2,18,"Anarhichadidae","Wolffishes, wolfeels",400396,7.78189722337107,1967,"Anarhichadidae-18"
2,18,"Anarhichas","Wolffishes",505897,4.43653828177863,1967,"Anarhichas-18"
2,18,"Anarhichas denticulatus","Northern wolffish",603810,0.0449010341945344,1967,"Anarhichas_denticulatus-18"
2,18,"Bivalvia","Clams",290004,0.406898732940779,1967,"Bivalvia-18"
2,18,"Boreogadus saida","Polar cod",600319,0.10037593108253,1967,"Boreogadus_saida-18"
2,18,"Buccinum undatum","Whelk",690434,0.385745142458586,1967,"Buccinum_undatum-18"
2,18,"Busycon","Whelks",590110,0.878724461382854,1967,"Busycon-18"
2,18,"Clupea pallasii pallasii","Pacific herring",601520,0.543542849124384,1967,"Clupea_pallasii_pallasii-18"
2,18,"Coregonus","Whitefishes",506253,0.834162558153769,1967,"Coregonus-18"
2,18,"Coregonus autumnalis","Arctic cisco",602669,0.131708629725134,1967,"Coregonus_autumnalis-18"
2,18,"Coregonus nasus","Broad whitefish",602674,16.5104314619058,1967,"Coregonus_nasus-18"
2,18,"Coregonus sardinella","Sardine cisco",602678,0.000760519417037489,1967,"Coregonus_sardinella-18"
