am_sid,rgn_id,rgn_name,sciname
Fis-50449,7,Jan Mayen,Dolopichthys longicornis
Fis-50462,7,Jan Mayen,Dolopichthys pullatus
Fis-50476,7,Jan Mayen,Oneirodes anisacanthus
Fis-50544,7,Jan Mayen,Oneirodes macrosteus
Fis-50569,7,Jan Mayen,Ceratias uranoscopus
Fis-50614,7,Jan Mayen,Haplophryne mollis
Fis-53389,7,Jan Mayen,Caulophryne jordani
Fis-53660,7,Jan Mayen,Cyttopsis rosea
Fis-146809,7,Jan Mayen,Paraliparis copei copei
Fis-30920,7,Jan Mayen,Barbourisia rufa
Fis-47646,7,Jan Mayen,Cottunculus thomsonii
Fis-31163,7,Jan Mayen,Dibranchus atlanticus
Fis-31166,7,Jan Mayen,Hoplostethus mediterraneus
Fis-31004,7,Jan Mayen,Eurypharynx pelecanoides
Fis-33128,7,Jan Mayen,Thalassobathia pelagica
Fis-33181,7,Jan Mayen,Cyema atrum
Fis-49079,7,Jan Mayen,Lophodolos acanthognathus
Fis-50491,7,Jan Mayen,Oneirodes eschrichtii
Fis-49043,7,Jan Mayen,Hygophum taaningi
Fis-24789,7,Jan Mayen,Stephanolepis hispidus
Fis-50469,7,Jan Mayen,Microlophichthys microlophus
W-Tnd-136431,7,Jan Mayen,Leptognathia breviremis
ITS-85272,7,Jan Mayen,Calanus finmarchicus
URM-2-2347,7,Jan Mayen,Leptoclinides faeroensis
URM-2-3768,7,Jan Mayen,Cnemidocarpa devia
URM-2-150,7,Jan Mayen,Ascorhynchus abyssi
SLB-71398,7,Jan Mayen,Architeuthis dux
SLB-71004,7,Jan Mayen,Benthoctopus piscatorum
W-Sca-140893,7,Jan Mayen,Pulsellum lofotense
W-Sca-382378,7,Jan Mayen,Pulsellum lobatum
W-Sca-140015,7,Jan Mayen,Siphonodentalium lobatum
ITS-Mam-622018,7,Jan Mayen,Pusa hispida
ITS-551549,7,Jan Mayen,Gennadas tinayrei
ITS-95923,7,Jan Mayen,Sergestes atlanticus
ITS-96109,7,Jan Mayen,Hymenodora glacialis
ITS-96166,7,Jan Mayen,Pasiphaea multidentata
W-Pol-130603,7,Jan Mayen,Pholoe minuta
W-Pol-131290,7,Jan Mayen,Eusyllis blomstrandi
W-Pol-131574,7,Jan Mayen,Trichobranchus glacialis
W-Pol-129898,7,Jan Mayen,Notomastus latericeus
W-Pol-130305,7,Jan Mayen,Maldane sarsi
W-Pol-129784,7,Jan Mayen,Amphicteis gunneri
W-Hyd-117702,7,Jan Mayen,Lafoea dumosa
W-Hyd-135426,7,Jan Mayen,Lensia conoidea
URM-Cn-5177,7,Jan Mayen,Lophelia pertusa
W-Oph-124895,7,Jan Mayen,Ophiomusium lymani
ITS-95948,7,Jan Mayen,Sergia robusta
ITS-96145,7,Jan Mayen,Oplophorus spinosus
W-Msc-153097,7,Jan Mayen,Gonatus fabricii
W-Sca-139691,7,Jan Mayen,Entalina tetragona
W-Msc-139490,7,Jan Mayen,Scaphander punctostriatus
W-Hyd-117263,7,Jan Mayen,Aegina citrea
W-Msc-420752,7,Jan Mayen,Limatula confusa
W-Iso-118497,7,Jan Mayen,Calathura brachiata
W-Iso-118732,7,Jan Mayen,Janira maculosa
ITS-95432,7,Jan Mayen,Aeginina longicornis
URM-2-3852,7,Jan Mayen,Kukenthalia borealis
ITS-96165,7,Jan Mayen,Pasiphaea tarda
ITS-97998,7,Jan Mayen,Munidopsis curvirostra
W-Pol-130248,7,Jan Mayen,Lumbrineris latreilli
URM-Cn-5160,7,Jan Mayen,Desmophyllum dianthus
W-Tnd-136323,7,Jan Mayen,Sphyrapus malleolus
W-Msc-140252,7,Jan Mayen,Limopsis aurita
W-Msc-140624,7,Jan Mayen,Todarodes sagittatus
SLB-88237,7,Jan Mayen,Phascolosoma granulatum
ITS-552060,7,Jan Mayen,Sergia regalis
URM-Cn-10124,7,Jan Mayen,Nausithoe punctata
ITS-96093,7,Jan Mayen,Benthonectes filipes
W-Ase-123915,7,Jan Mayen,Ctenodiscus crispatus
W-Msc-140242,7,Jan Mayen,Limatula subauriculata
W-Sca-196377,7,Jan Mayen,Antalis occidentalis
W-Iso-174599,7,Jan Mayen,Dolichiscus meridionalis
W-Pol-130467,7,Jan Mayen,Nothria conchylega
W-Pol-131573,7,Jan Mayen,Terebellides stroemii
W-Pol-130118,7,Jan Mayen,Glycera capitata
W-Pol-129984,7,Jan Mayen,Cossura longocirrata
W-Pol-129876,7,Jan Mayen,Capitella capitata
W-Pol-129884,7,Jan Mayen,Heteromastus filiformis
W-Msc-157031,7,Jan Mayen,Pyroteuthis margaritifera
W-Sca-140008,7,Jan Mayen,Cadulus propinquus
ITS-98038,7,Jan Mayen,Munidopsis serricornis
W-Iso-119047,7,Jan Mayen,Idotea metallica
W-Msc-139474,7,Jan Mayen,Cylichna alba
ITS-90132,7,Jan Mayen,Pseudomma affine
W-Iso-119036,7,Jan Mayen,Saduria sabini
ITS-96056,7,Jan Mayen,Aristaeomorpha foliacea
W-Msc-420660,7,Jan Mayen,Nucula crenulata
W-Oph-245736,7,Jan Mayen,Ophiura sarsi
URM-2-821,7,Jan Mayen,Nymphon leptocheles
URM-2-837,7,Jan Mayen,Nymphon macronyx
URM-2-838,7,Jan Mayen,Nymphon macrum
URM-2-802,7,Jan Mayen,Nymphon hirtipes
W-Sca-150534,7,Jan Mayen,Antalis entalis
SLB-30500,7,Jan Mayen,Dallina septigera
W-Bch-107377,7,Jan Mayen,Bathynectes maravigna
W-Tnd-136284,7,Jan Mayen,Apseudes spinosus
W-Oph-125064,7,Jan Mayen,Amphipholis squamata
W-Msc-138969,7,Jan Mayen,Admete viridula
W-Msc-140187,7,Jan Mayen,Lepeta caeca
W-Msc-141840,7,Jan Mayen,Solariella obscura
W-Tnd-136441,7,Jan Mayen,Leptognathia manca
ITS-93340,7,Jan Mayen,Ampelisca aequicornis
ITS-96947,7,Jan Mayen,Processa canaliculata
ITS-96971,7,Jan Mayen,Pandalus montagui
SLB-65601,7,Jan Mayen,Leptychaster arcticus
W-Ase-124154,7,Jan Mayen,Crossaster papposus
URM-2-1897,7,Jan Mayen,Ascidia conchilega
URM-2-1980,7,Jan Mayen,Ciona intestinalis
URM-2-2387,7,Jan Mayen,Lissoclinum aureum
URM-2-3928,7,Jan Mayen,Polycarpa fibrosa
SLB-174784,7,Jan Mayen,Pycnogonum litorale
URM-2-788,7,Jan Mayen,Nymphon grossipes
W-Msc-153087,7,Jan Mayen,Illex illecebrosus
W-Msc-140596,7,Jan Mayen,Bathypolypus arcticus
W-Msc-140201,7,Jan Mayen,Leptochiton cancellatus
W-Sca-196380,7,Jan Mayen,Antalis vulgaris
W-Prl-101160,7,Jan Mayen,Priapulus caudatus
W-Msc-139106,7,Jan Mayen,Chaetoderma nitidulum
W-Msc-139048,7,Jan Mayen,Styliola subula
SLB-72781,7,Jan Mayen,Philine finmarchica
W-Pol-130464,7,Jan Mayen,Hyalinoecia tubicola
W-Hyd-117606,7,Jan Mayen,Halecium tenellum
W-Hyd-221241,7,Jan Mayen,Cunina duplicata
ITS-89928,7,Jan Mayen,Boreomysis arctica
W-Tnd-136373,7,Jan Mayen,Agathotanais ingolfi
W-Msc-153094,7,Jan Mayen,Grimpoteuthis wuelkeri
ITS-96099,7,Jan Mayen,Gennadas capensis
W-Msc-142002,7,Jan Mayen,Yoldiella lucida
W-Msc-140103,7,Jan Mayen,Hiatella arctica
ITS-95917,7,Jan Mayen,Lucifer typus
W-Bch-107275,7,Jan Mayen,Cancer bellianus
ITS-Mam-180655,7,Jan Mayen,Erignathus barbatus
URM-Cn-5912,7,Jan Mayen,Madrepora oculata
W-Msc-156716,7,Jan Mayen,Flabellina salmonacea
W-Msc-141134,7,Jan Mayen,Retusa obtusa
W-Msc-139523,7,Jan Mayen,Dendronotus frondosus
W-Iso-118204,7,Jan Mayen,Bopyroides hippolytes
WBD-Eup-47,7,Jan Mayen,Meganyctiphanes norvegica
W-Ase-124160,7,Jan Mayen,Solaster endeca
URM-2-3230,7,Jan Mayen,Synoicum pulmonaria
URM-2-3369,7,Jan Mayen,Molgula complanata
URM-2-3818,7,Jan Mayen,Dendrodoa grossularia
URM-2-3968,7,Jan Mayen,Polycarpa pomaria
URM-2-4049,7,Jan Mayen,Styela coriacea
W-Msc-153083,7,Jan Mayen,Rossia palpebrosa
W-Msc-140082,7,Jan Mayen,Hanleya hanleyi
W-Msc-140135,7,Jan Mayen,Ischnochiton albus
W-Msc-139178,7,Jan Mayen,Clione limacina
W-Iso-174556,7,Jan Mayen,Antarcturus spinacoronatus
SLB-13005,7,Jan Mayen,Aega antarctica
SLB-15664,7,Jan Mayen,Glyptonotus antarcticus
W-Iso-174813,7,Jan Mayen,Natatolana intermedia
W-Iso-174815,7,Jan Mayen,Natatolana meridionalis
ITS-95759,7,Jan Mayen,Penaeopsis serrata
W-Pol-130578,7,Jan Mayen,Levinsenia gracilis
W-Hyd-117679,7,Jan Mayen,Acryptolaria conferta
W-Hyd-117870,7,Jan Mayen,Abietinaria abietina
W-Hyd-117970,7,Jan Mayen,Modeeria rotunda
SLB-65065,7,Jan Mayen,Rosacea cymbiformis
W-Iso-118559,7,Jan Mayen,Eugerda tenuimana
W-Ase-123974,7,Jan Mayen,Henricia sanguinolenta
W-Tnd-478771,7,Jan Mayen,Typhlotanais tenuicornis
W-Oph-125131,7,Jan Mayen,Ophiothrix fragilis
W-Msc-240776,7,Jan Mayen,Cryptochiton stelleri
SLB-65689,7,Jan Mayen,Diplopteraster multipes
SLB-22174,7,Jan Mayen,Lophogaster typicus
ITS-90198,7,Jan Mayen,Erythrops serrata
ITS-90238,7,Jan Mayen,Siriella norvegica
W-Tnd-478746,7,Jan Mayen,Typhlotanais aequiremis
URM-2-2983,7,Jan Mayen,Aplidium glabrum
SLB-30134,7,Jan Mayen,Nymphon stromi
SLB-92903,7,Jan Mayen,Leucopsila stilifera
W-Msc-146791,7,Jan Mayen,Chaetoderma productum
ITS-682886,7,Jan Mayen,Heteromysis norvegica
W-Iso-175103,7,Jan Mayen,Munna globicauda
ITS-682683,7,Jan Mayen,Haplostylus normani
W-Bch-107322,7,Jan Mayen,Hyas araneus
W-Msc-141821,7,Jan Mayen,Margarites helicinus
W-Tnd-820823,7,Jan Mayen,Pseudotanais forcipatus
ITS-90079,7,Jan Mayen,Parerythrops obesa
ITS-90185,7,Jan Mayen,Erythrops erythrophthalma
W-Iso-118754,7,Jan Mayen,Munna fabricii
W-Msc-141987,7,Jan Mayen,Portlandia arctica
W-Msc-140440,7,Jan Mayen,Crenella decussata
W-Msc-140467,7,Jan Mayen,Modiolus modiolus
W-Oph-125125,7,Jan Mayen,Ophiopholis aculeata
W-Ech-124321,7,Jan Mayen,Strongylocentrotus droebachiensis
URM-2-1835,7,Jan Mayen,Oikopleura labradoriensis
URM-2-3509,7,Jan Mayen,Boltenia echinata
URM-2-11,7,Jan Mayen,Achelia borealis
W-Msc-140152,7,Jan Mayen,Tonicella rubra
W-Msc-139610,7,Jan Mayen,Nematomenia banyulensis
W-Msc-138709,7,Jan Mayen,Aeolidia papillosa
W-Iso-174884,7,Jan Mayen,Euneognathia gigas
W-Iso-175076,7,Jan Mayen,Munna antarctica
ITS-95927,7,Jan Mayen,Sergestes edwardsii
W-Pol-157583,7,Jan Mayen,Syllis cornuta
W-Pol-130344,7,Jan Mayen,Aglaophamus malmgreni
W-Pol-131183,7,Jan Mayen,Spio filicornis
W-Pol-131508,7,Jan Mayen,Nicolea zostericola
W-Pol-130113,7,Jan Mayen,Pherusa plumosa
W-Pol-130980,7,Jan Mayen,Scalibregma inflatum
W-Pol-130500,7,Jan Mayen,Ophelina acuminata
W-Msc-140684,7,Jan Mayen,Patella ulyssiponensis
W-Msc-141790,7,Jan Mayen,Gibbula magus
W-Msc-141872,7,Jan Mayen,Turritella communis
W-Msc-140521,7,Jan Mayen,Amauropsis islandica
W-Msc-139054,7,Jan Mayen,Bittium reticulatum
W-Msc-139557,7,Jan Mayen,Diaphana minuta
W-Msc-139134,7,Jan Mayen,Cadlina laevis
SLB-23201,7,Jan Mayen,Leptognathia gracilis
W-Tnd-136285,7,Jan Mayen,Apseudes talpa
ITS-93341,7,Jan Mayen,Ampelisca spinipes
ITS-94495,7,Jan Mayen,Aceroides latipes
ITS-206253,7,Jan Mayen,Scalpellum scalpellum
Hex-4853,7,Jan Mayen,Actinauge richardi
W-Hyd-117962,7,Jan Mayen,Pliobothrus symmetricus
W-Oct-128517,7,Jan Mayen,Pennatula phosphorea
W-Msc-140590,7,Jan Mayen,Nucula nucleus
W-Msc-138789,7,Jan Mayen,Arca tetragona
W-Msc-140462,7,Jan Mayen,Modiolus adriaticus
W-Msc-140571,7,Jan Mayen,Striarca lactea
W-Msc-140474,7,Jan Mayen,Musculus niger
W-Msc-140472,7,Jan Mayen,Musculus discors
W-Msc-140471,7,Jan Mayen,Musculus costulatus
W-Msc-140692,7,Jan Mayen,Chlamys islandica
W-Msc-381057,7,Jan Mayen,Acanthocardia tuberculata
W-Msc-139004,7,Jan Mayen,Laevicardium crassum
W-Msc-140431,7,Jan Mayen,Mya truncata
W-Msc-141662,7,Jan Mayen,Thyasira flexuosa
URM-2-3325,7,Jan Mayen,Eugyra arenosa
URM-2-3367,7,Jan Mayen,Molgula citrina
URM-2-3436,7,Jan Mayen,Molgula retortiformis
URM-2-3872,7,Jan Mayen,Pelonaia corrugata
URM-2-831,7,Jan Mayen,Nymphon longitarse
URM-2-736,7,Jan Mayen,Nymphon brevirostre
URM-2-738,7,Jan Mayen,Nymphon brevitarse
URM-2-803,7,Jan Mayen,Nymphon hirtum
W-Msc-156383,7,Jan Mayen,Rossia moelleri
W-Msc-140199,7,Jan Mayen,Leptochiton asellus
W-Bra-104055,7,Jan Mayen,Terebratulina retusa
ITS-174712,7,Jan Mayen,Morus bassanus
ITS-177025,7,Jan Mayen,Fratercula arctica
ITS-176875,7,Jan Mayen,Rissa tridactyla
ITS-176974,7,Jan Mayen,Uria aalge
ITS-176982,7,Jan Mayen,Alle alle
ITS-176815,7,Jan Mayen,Larus marinus
ITS-660059,7,Jan Mayen,Stercorarius skua
SLB-95066,7,Jan Mayen,Sidnyum turbinatum
W-Bch-107392,7,Jan Mayen,Liocarcinus navigator
W-Tnd-136457,7,Jan Mayen,Pseudoparatanais batei
W-Msc-140223,7,Jan Mayen,Limacina helicina
W-Iso-175206,7,Jan Mayen,Cymodocella tubicauda
ITS-96086,7,Jan Mayen,Benthesicymus brasiliensis
Hex-1870,7,Jan Mayen,Alicia mirabilis
W-Hyd-117554,7,Jan Mayen,Eudendrium rameum
W-Hyd-117386,7,Jan Mayen,Obelia dichotoma
W-Hyd-117385,7,Jan Mayen,Obelia bidentata
W-Hyd-117824,7,Jan Mayen,Plumularia setacea
URM-Cn-10261,7,Jan Mayen,Aurelia aurita
W-Hyd-135441,7,Jan Mayen,Muggiaea atlantica
W-Hyd-135445,7,Jan Mayen,Sulculeolaria biloba
W-Hyd-135504,7,Jan Mayen,Physophora hydrostatica
W-Hyd-135484,7,Jan Mayen,Agalma elegans
SLB-61068,7,Jan Mayen,Leiopathes glaberrima
URM-Cn-5204,7,Jan Mayen,Paracyathus pulchellus
W-Msc-140702,7,Jan Mayen,Delectopecten vitreus
SLB-69078,7,Jan Mayen,Lithophaga nigra
W-Msc-140233,7,Jan Mayen,Lima lima
W-Msc-141936,7,Jan Mayen,Venus verrucosa
ITS-181145,7,Jan Mayen,Hepomadus tener
ITS-96121,7,Jan Mayen,Acanthephyra stylorostratis
URM-2-4080,7,Jan Mayen,Styela similis
ITS-89818,7,Jan Mayen,Gnathophausia zoea
ITS-95979,7,Jan Mayen,Hymenopenaeus debilis
ITS-96085,7,Jan Mayen,Benthesicymus bartletti
ITS-96115,7,Jan Mayen,Acanthephyra pelagica
SLB-3773,7,Jan Mayen,Owenia fusiformis
W-Msc-141636,7,Jan Mayen,Cuthona viridis
W-Msc-153507,7,Jan Mayen,Flabellina verrucosa
W-Msc-140629,7,Jan Mayen,Adalaria proxima
W-Msc-140627,7,Jan Mayen,Acanthodoris pilosa
W-Msc-140640,7,Jan Mayen,Onchidoris muricata
SLB-77640,7,Jan Mayen,Onchidoris bilamellata
W-Msc-139908,7,Jan Mayen,Facelina bostoniensis
SLB-98584,7,Jan Mayen,Siriella clausi
ITS-90304,7,Jan Mayen,Paramysis arenosa
ITS-90682,7,Jan Mayen,Leptomysis mediterranea
W-Iso-118990,7,Jan Mayen,Gnathia dentata
W-Iso-118994,7,Jan Mayen,Gnathia maxillaris
SLB-27940,7,Jan Mayen,Verruca stroemia
Hex-5298,7,Jan Mayen,Aiptasia mutabilis
SLB-130159,7,Jan Mayen,Adamsia palliata
Hex-3754,7,Jan Mayen,Actinia equina
W-Hyd-117743,7,Jan Mayen,Melicertum octocostatum
W-Msc-138999,7,Jan Mayen,Cerastoderma glaucum
W-Msc-140579,7,Jan Mayen,Nuculana pernula
W-Msc-140294,7,Jan Mayen,Lutraria angustior
W-Msc-141579,7,Jan Mayen,Macoma balthica
W-Msc-420699,7,Jan Mayen,Gregariella coralliophaga
SLB-69077,7,Jan Mayen,Lithophaga bisulcata
W-Msc-138990,7,Jan Mayen,Acanthocardia aculeata
W-Msc-140287,7,Jan Mayen,Myrtea spinifera
W-Msc-140869,7,Jan Mayen,Gari depressa
W-Bry-111197,7,Jan Mayen,Callopora lineata
URM-2-1888,7,Jan Mayen,Ascidia callosa
URM-2-3564,7,Jan Mayen,Halocynthia pyriformis
URM-2-3773,7,Jan Mayen,Cnemidocarpa finmarkiensis
URM-2-903,7,Jan Mayen,Nymphon rubrum
URM-2-474,7,Jan Mayen,Callipallene phantoma
URM-2-785,7,Jan Mayen,Nymphon gracile
SLB-71461,7,Jan Mayen,Teuthowenia megalops
W-Gtr-114506,7,Jan Mayen,Halichaetonotus aculifer
W-Msc-138677,7,Jan Mayen,Acanthochitona fascicularis
W-Gtr-114607,7,Jan Mayen,Macrodasys caudatus
W-Gtr-114688,7,Jan Mayen,Paraturbanella teissieri
SLB-88177,7,Jan Mayen,Nephasoma minutum
W-Cha-105440,7,Jan Mayen,Parasagitta elegans
ITS-Mam-180639,7,Jan Mayen,Odobenus rosmarus
ITS-175187,7,Jan Mayen,Mergus serrator
ITS-175144,7,Jan Mayen,Bucephala islandica
ITS-175145,7,Jan Mayen,Bucephala albeola
ITS-175147,7,Jan Mayen,Clangula hyemalis
ITS-175149,7,Jan Mayen,Histrionicus histrionicus
ITS-175153,7,Jan Mayen,Polysticta stelleri
ITS-175155,7,Jan Mayen,Somateria mollissima
ITS-175160,7,Jan Mayen,Somateria spectabilis
ITS-175163,7,Jan Mayen,Melanitta fusca
ITS-174536,7,Jan Mayen,Fulmarus glacialis
ITS-175171,7,Jan Mayen,Melanitta nigra
ITS-176971,7,Jan Mayen,Alca torda
ITS-176808,7,Jan Mayen,Larus hyperboreus
ITS-176821,7,Jan Mayen,Larus fuscus
ITS-176832,7,Jan Mayen,Larus canus
ITS-176858,7,Jan Mayen,Larus melanocephalus
ITS-176985,7,Jan Mayen,Cepphus grylle
ITS-560740,7,Jan Mayen,Larus armenicus
ITS-174733,7,Jan Mayen,Phalacrocorax aristotelis
SLB-56010,7,Jan Mayen,Urticina crassicornis
SLB-142577,7,Jan Mayen,Coscinodiscus wailesii
W-Msc-139582,7,Jan Mayen,Geitodoris pusae
W-Msc-139476,7,Jan Mayen,Cylichna cylindracea
W-Msc-140227,7,Jan Mayen,Limacina retroversa
W-Msc-532765,7,Jan Mayen,Doto pita
W-Msc-138759,7,Jan Mayen,Bursatella leachii
W-Msc-181218,7,Jan Mayen,Pleurobranchus areolatus
W-Bch-107350,7,Jan Mayen,Maja squinado
W-Iso-174985,7,Jan Mayen,Austrofilius furcatus
W-Tnd-136546,7,Jan Mayen,Tanais dulongii
ITS-90388,7,Jan Mayen,Gastrosaccus sanctus
ITS-95916,7,Jan Mayen,Lucifer faxoni
ITS-89606,7,Jan Mayen,Balanus crenatus
W-Pol-162819,7,Jan Mayen,Typosyllis hyalina
W-Pol-129854,7,Jan Mayen,Arabella iricolor
W-Pol-131128,7,Jan Mayen,Laonice cirrata
W-Pol-129959,7,Jan Mayen,Cirratulus cirratus
W-Pol-131544,7,Jan Mayen,Thelepus setosus
W-Hyd-117544,7,Jan Mayen,Eudendrium capillare
W-Hyd-117555,7,Jan Mayen,Eudendrium ramosum
Hex-5236,7,Jan Mayen,Metridium senile
W-Hyd-117328,7,Jan Mayen,Bougainvillia muscus
W-Hyd-117320,7,Jan Mayen,Bimeria vestita
SLB-64110,7,Jan Mayen,Grammaria abietina
W-Hyd-117982,7,Jan Mayen,Ectopleura dumortierii
W-Hyd-117802,7,Jan Mayen,Pennaria disticha
W-Hyd-117425,7,Jan Mayen,Cladonema radiatum
W-Hyd-151860,7,Jan Mayen,Coryne eximia
W-Hyd-117906,7,Jan Mayen,Sertularella polyzonias
W-Hyd-117388,7,Jan Mayen,Obelia geniculata
W-Hyd-117368,7,Jan Mayen,Clytia hemisphaerica
W-Hyd-117373,7,Jan Mayen,Clytia paulensis
W-Hyd-285905,7,Jan Mayen,Stylaster roseus
URM-Cn-6099,7,Jan Mayen,Astrangia solitaria
URM-Cn-5081,7,Jan Mayen,Caryophyllia smithii
URM-Cn-5097,7,Jan Mayen,Cladocora debilis
W-Msc-140480,7,Jan Mayen,Mytilus edulis
W-Msc-420705,7,Jan Mayen,Modiolus americanus
W-Bry-111062,7,Jan Mayen,Aetea anguina
W-Bry-111421,7,Jan Mayen,Microporella ciliata
W-Por-132627,7,Jan Mayen,Halichondria panicea
W-Bry-111538,7,Jan Mayen,Schizoporella unicornis
W-Bry-111061,7,Jan Mayen,Reptadeonella violacea
W-Iso-258431,7,Jan Mayen,Santia charcoti
W-Msc-141580,7,Jan Mayen,Macoma calcarea
URM-2-1877,7,Jan Mayen,Araneum sigma
URM-2-3314,7,Jan Mayen,Asajirus indicus
URM-2-1040,7,Jan Mayen,Anoplodactylus petiolatus
URM-2-1071,7,Jan Mayen,Anoplodactylus typhlops
URM-2-579,7,Jan Mayen,Colossendeis angusta
URM-2-609,7,Jan Mayen,Colossendeis macerrima
SLB-70957,7,Jan Mayen,Haliphron atlanticus
W-Msc-341818,7,Jan Mayen,Liocranchia reinhardti
SLB-71429,7,Jan Mayen,Chtenopteryx sicula
SLB-71422,7,Jan Mayen,Chiroteuthis veranyi
SLB-71541,7,Jan Mayen,Joubiniteuthis portieri
SLB-71465,7,Jan Mayen,Discoteuthis discus
SLB-190538,7,Jan Mayen,Grimalditeuthis bonplandii
W-Msc-181386,7,Jan Mayen,Cranchia scabra
W-Msc-140197,7,Jan Mayen,Leptochiton alveolus
W-Sca-139535,7,Jan Mayen,Fissidentalium candidum
W-Sca-139536,7,Jan Mayen,Fissidentalium capillosum
SLB-88158,7,Jan Mayen,Golfingia muricaudata
SLB-88163,7,Jan Mayen,Golfingia vulgaris
W-Bra-183339,7,Jan Mayen,Pelagodiscus atlanticus
W-Cha-105416,7,Jan Mayen,Eukrohnia hamata
W-Iso-118775,7,Jan Mayen,Austroniscus norbi
W-Msc-153122,7,Jan Mayen,Stauroteuthis syrtensis
W-Bra-104052,7,Jan Mayen,Cryptopora gnomon
W-Msc-140249,7,Jan Mayen,Scutopus robustus
W-Sca-140892,7,Jan Mayen,Pulsellum affine
SLB-88164,7,Jan Mayen,Nephasoma abyssorum
SLB-88130,7,Jan Mayen,Aspidosiphon muelleri
W-Msc-156993,7,Jan Mayen,Solemya grandis
W-Bra-104066,7,Jan Mayen,Platidia anomioides
W-Iso-423421,7,Jan Mayen,Haplomesus angustus
W-Msc-141997,7,Jan Mayen,Yoldiella frigida
W-Msc-342386,7,Jan Mayen,Sandalops melancholicus
SLB-71435,7,Jan Mayen,Egea inermis
W-Msc-139422,7,Jan Mayen,Bathothauma lyromma
SLB-88217,7,Jan Mayen,Phascolion strombus
W-Sca-140004,7,Jan Mayen,Cadulus gracilis
URM-2-581,7,Jan Mayen,Colossendeis arcuata
W-Pol-129782,7,Jan Mayen,Ampharete petersenae
URM-2-3397,7,Jan Mayen,Molgula herdmani
W-Msc-141962,7,Jan Mayen,Vitreledonella richardi
W-Pol-131188,7,Jan Mayen,Spiophanes kroyeri
W-Ech-124324,7,Jan Mayen,Strongylocentrotus pallidus
URM-2-1953,7,Jan Mayen,Ascidia tritonis
SLB-88218,7,Jan Mayen,Phascolion tuberculosum
W-Sca-140005,7,Jan Mayen,Cadulus jeffreysi
W-Iso-118662,7,Jan Mayen,Haploniscus ingolfi
W-Hyd-117411,7,Jan Mayen,Lafoeina maxima
URM-2-2042,7,Jan Mayen,Corella eumyota
SLB-70969,7,Jan Mayen,Bolitaena pygmaea
URM-2-1836,7,Jan Mayen,Oikopleura longicauda
URM-2-1930,7,Jan Mayen,Ascidia obliqua
URM-2-1939,7,Jan Mayen,Ascidia prunum
W-Msc-141887,7,Jan Mayen,Vampyroteuthis infernalis
W-Msc-138849,7,Jan Mayen,Japetella diaphana
SLB-70962,7,Jan Mayen,Argonauta hians
W-Cha-105445,7,Jan Mayen,Pseudosagitta maxima
ITS-174525,7,Jan Mayen,Diomedea exulans
ITS-554452,7,Jan Mayen,Thalassarche chlororhynchos
SLB-70386,7,Jan Mayen,Lucinoma blakeanum
W-Sca-139690,7,Jan Mayen,Bathoxiphus ensiculus
W-Prl-101157,7,Jan Mayen,Priapulopsis bicaudatus
W-Msc-342337,7,Jan Mayen,Hyaloteuthis pelagica
W-Msc-139424,7,Jan Mayen,Helicocranchia pfefferi
URM-2-1091,7,Jan Mayen,Pallenopsis calcanea
W-Msc-138902,7,Jan Mayen,Colus islandicus
URM-2-1837,7,Jan Mayen,Oikopleura parva
SLB-88150,7,Jan Mayen,Golfingia elongata
W-Iso-261739,7,Jan Mayen,Pagonana rostrata
W-Msc-160248,7,Jan Mayen,Curtitoma violacea
W-Msc-139553,7,Jan Mayen,Diaphana hiemalis
SLB-69472,7,Jan Mayen,Cyclopecten nanus
W-Msc-140701,7,Jan Mayen,Cyclopecten imbrifer
W-Msc-139437,7,Jan Mayen,Cuspidaria arctica
W-Iso-118636,7,Jan Mayen,Munnopsurus giganteus
W-Msc-141235,7,Jan Mayen,Alvania scrobiculata
W-Msc-146868,7,Jan Mayen,Cylichna magna
SLB-13031,7,Jan Mayen,Aega glacialis
W-Msc-147146,7,Jan Mayen,Scabrotrophon fabricii
W-Msc-160143,7,Jan Mayen,Buccinum finmarkianum
W-Msc-138923,7,Jan Mayen,Neptunea despecta
W-Oph-125080,7,Jan Mayen,Amphiura filiformis
SLB-97303,7,Jan Mayen,Styela sigma
ITS-90569,7,Jan Mayen,Hemimysis abyssicola
W-Oph-124929,7,Jan Mayen,Ophiura ophiura
W-Msc-138938,7,Jan Mayen,Volutopsius norwegicus
W-Msc-196391,7,Jan Mayen,Tachyrhynchus erosus
W-Msc-142010,7,Jan Mayen,Yoldiella solidula
URM-2-1961,7,Jan Mayen,Ascidiella aspersa
W-Msc-156789,7,Jan Mayen,Lucinoma filosa
W-Msc-156225,7,Jan Mayen,Macoma loveni
URM-2-2047,7,Jan Mayen,Corella parallelogramma
URM-2-1923,7,Jan Mayen,Ascidia mentula
URM-2-4201,7,Jan Mayen,Salpa maxima
ITS-64279,7,Jan Mayen,Echinorhynchus gadi
URM-M-171,7,Jan Mayen,Pleurobrachia pileus
ITS-174763,7,Jan Mayen,Fregata magnificens
ITS-174628,7,Jan Mayen,Oceanodroma leucorhoa
ITS-174590,7,Jan Mayen,Pterodroma mollis
ITS-176978,7,Jan Mayen,Uria lomvia
ITS-554453,7,Jan Mayen,Thalassarche melanophris
SLB-143238,7,Jan Mayen,Ulva lactuca
W-Msc-140275,7,Jan Mayen,Erginus rubellus
