comname,sciname,ico_gl,ico_rgn_id,iucn_sid,subpop,cat_2016,cat,cat_txt,cat_score,year,cat_2016_score
Killer whale,Orcinus orca,FALSE,NA,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2009.0,NA
Killer Whale,Orcinus orca,FALSE,2,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2010.0,NA
Killer Whale,Orcinus orca,FALSE,3,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2010.0,NA
Killer whale,Orcinus orca,FALSE,8,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2010.0,NA
Killer whale,Orcinus orca,FALSE,9,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2010.0,NA
Killer whale,Orcinus orca,FALSE,NA,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2010.0,NA
Killer Whale,Orcinus orca,FALSE,2,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2011.0,NA
Killer Whale,Orcinus orca,FALSE,3,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2011.0,NA
Killer whale,Orcinus orca,FALSE,8,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2011.0,NA
Killer whale,Orcinus orca,FALSE,9,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2011.0,NA
Killer whale,Orcinus orca,FALSE,NA,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2011.0,NA
Killer Whale,Orcinus orca,FALSE,2,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2012.0,NA
Killer Whale,Orcinus orca,FALSE,3,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2012.0,NA
Killer whale,Orcinus orca,FALSE,8,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2012.0,NA
Killer whale,Orcinus orca,FALSE,9,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2012.0,NA
Killer whale,Orcinus orca,FALSE,NA,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2012.0,NA
Killer Whale,Orcinus orca,FALSE,2,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2013.0,NA
Killer Whale,Orcinus orca,FALSE,3,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2013.0,NA
Killer whale,Orcinus orca,FALSE,8,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2013.0,NA
Killer whale,Orcinus orca,FALSE,9,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2013.0,NA
Killer whale,Orcinus orca,FALSE,NA,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2013.0,NA
Killer Whale,Orcinus orca,FALSE,2,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2014.0,NA
Killer Whale,Orcinus orca,FALSE,3,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2014.0,NA
Killer whale,Orcinus orca,FALSE,8,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2014.0,NA
Killer whale,Orcinus orca,FALSE,9,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2014.0,NA
Killer whale,Orcinus orca,FALSE,NA,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2014.0,NA
Killer Whale,Orcinus orca,FALSE,2,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2015.0,NA
Killer Whale,Orcinus orca,FALSE,3,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2015.0,NA
Killer whale,Orcinus orca,FALSE,8,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2015.0,NA
Killer whale,Orcinus orca,FALSE,9,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2015.0,NA
Killer whale,Orcinus orca,FALSE,NA,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2015.0,NA
Killer Whale,Orcinus orca,FALSE,2,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2016.0,NA
Killer Whale,Orcinus orca,FALSE,3,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2016.0,NA
Killer whale,Orcinus orca,FALSE,8,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2016.0,NA
Killer whale,Orcinus orca,FALSE,9,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2016.0,NA
Killer whale,Orcinus orca,FALSE,NA,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2016.0,NA
Harbour seal,Phoca vitulina,FALSE,4,17013,NA,LC,LC,Lower Risk/least concern,0.0,1965.0,0.0
Harbour seal,Phoca vitulina,FALSE,5,17013,NA,LC,LC,Lower Risk/least concern,0.0,1965.0,0.0
Harbour seal,Phoca vitulina,FALSE,2,17013,NA,LC,LC,Lower Risk/least concern,0.0,1965.0,0.0
Harbour seal,Phoca vitulina,FALSE,3,17013,NA,LC,LC,Lower Risk/least concern,0.0,1965.0,0.0
Harbour seal,Phoca vitulina,FALSE,8,17013,NA,LC,LC,Lower Risk/least concern,0.0,1965.0,0.0
Harbour seal,Phoca vitulina,FALSE,9,17013,NA,LC,LC,Lower Risk/least concern,0.0,1965.0,0.0
Harbour seal,Phoca vitulina,FALSE,4,17013,NA,LC,LC,Lower Risk/least concern,0.0,1966.0,0.0
Harbour seal,Phoca vitulina,FALSE,5,17013,NA,LC,LC,Lower Risk/least concern,0.0,1966.0,0.0
Harbour seal,Phoca vitulina,FALSE,2,17013,NA,LC,LC,Lower Risk/least concern,0.0,1966.0,0.0
Harbour seal,Phoca vitulina,FALSE,3,17013,NA,LC,LC,Lower Risk/least concern,0.0,1966.0,0.0
Harbour seal,Phoca vitulina,FALSE,8,17013,NA,LC,LC,Lower Risk/least concern,0.0,1966.0,0.0
Harbour seal,Phoca vitulina,FALSE,9,17013,NA,LC,LC,Lower Risk/least concern,0.0,1966.0,0.0
Harbour seal,Phoca vitulina,FALSE,4,17013,NA,LC,LC,Lower Risk/least concern,0.0,1967.0,0.0
Harbour seal,Phoca vitulina,FALSE,5,17013,NA,LC,LC,Lower Risk/least concern,0.0,1967.0,0.0
Harbour seal,Phoca vitulina,FALSE,2,17013,NA,LC,LC,Lower Risk/least concern,0.0,1967.0,0.0
Harbour seal,Phoca vitulina,FALSE,3,17013,NA,LC,LC,Lower Risk/least concern,0.0,1967.0,0.0
Harbour seal,Phoca vitulina,FALSE,8,17013,NA,LC,LC,Lower Risk/least concern,0.0,1967.0,0.0
Harbour seal,Phoca vitulina,FALSE,9,17013,NA,LC,LC,Lower Risk/least concern,0.0,1967.0,0.0
Harbour seal,Phoca vitulina,FALSE,4,17013,NA,LC,LC,Lower Risk/least concern,0.0,1968.0,0.0
Harbour seal,Phoca vitulina,FALSE,5,17013,NA,LC,LC,Lower Risk/least concern,0.0,1968.0,0.0
Harbour seal,Phoca vitulina,FALSE,2,17013,NA,LC,LC,Lower Risk/least concern,0.0,1968.0,0.0
Harbour seal,Phoca vitulina,FALSE,3,17013,NA,LC,LC,Lower Risk/least concern,0.0,1968.0,0.0
Harbour seal,Phoca vitulina,FALSE,8,17013,NA,LC,LC,Lower Risk/least concern,0.0,1968.0,0.0
Harbour seal,Phoca vitulina,FALSE,9,17013,NA,LC,LC,Lower Risk/least concern,0.0,1968.0,0.0
Harbour seal,Phoca vitulina,FALSE,4,17013,NA,LC,LC,Lower Risk/least concern,0.0,1969.0,0.0
Harbour seal,Phoca vitulina,FALSE,5,17013,NA,LC,LC,Lower Risk/least concern,0.0,1969.0,0.0
Harbour seal,Phoca vitulina,FALSE,2,17013,NA,LC,LC,Lower Risk/least concern,0.0,1969.0,0.0
Harbour seal,Phoca vitulina,FALSE,3,17013,NA,LC,LC,Lower Risk/least concern,0.0,1969.0,0.0
Harbour seal,Phoca vitulina,FALSE,8,17013,NA,LC,LC,Lower Risk/least concern,0.0,1969.0,0.0
Harbour seal,Phoca vitulina,FALSE,9,17013,NA,LC,LC,Lower Risk/least concern,0.0,1969.0,0.0
Harbour seal,Phoca vitulina,FALSE,4,17013,NA,LC,LC,Lower Risk/least concern,0.0,1970.0,0.0
Harbour seal,Phoca vitulina,FALSE,5,17013,NA,LC,LC,Lower Risk/least concern,0.0,1970.0,0.0
Harbour seal,Phoca vitulina,FALSE,2,17013,NA,LC,LC,Lower Risk/least concern,0.0,1970.0,0.0
Harbour seal,Phoca vitulina,FALSE,3,17013,NA,LC,LC,Lower Risk/least concern,0.0,1970.0,0.0
Harbour seal,Phoca vitulina,FALSE,8,17013,NA,LC,LC,Lower Risk/least concern,0.0,1970.0,0.0
Harbour seal,Phoca vitulina,FALSE,9,17013,NA,LC,LC,Lower Risk/least concern,0.0,1970.0,0.0
Harbour seal,Phoca vitulina,FALSE,4,17013,NA,LC,LC,Lower Risk/least concern,0.0,1971.0,0.0
Harbour seal,Phoca vitulina,FALSE,5,17013,NA,LC,LC,Lower Risk/least concern,0.0,1971.0,0.0
Harbour seal,Phoca vitulina,FALSE,2,17013,NA,LC,LC,Lower Risk/least concern,0.0,1971.0,0.0
Harbour seal,Phoca vitulina,FALSE,3,17013,NA,LC,LC,Lower Risk/least concern,0.0,1971.0,0.0
Harbour seal,Phoca vitulina,FALSE,8,17013,NA,LC,LC,Lower Risk/least concern,0.0,1971.0,0.0
Harbour seal,Phoca vitulina,FALSE,9,17013,NA,LC,LC,Lower Risk/least concern,0.0,1971.0,0.0
Harbour seal,Phoca vitulina,FALSE,4,17013,NA,LC,LC,Lower Risk/least concern,0.0,1972.0,0.0
Harbour seal,Phoca vitulina,FALSE,5,17013,NA,LC,LC,Lower Risk/least concern,0.0,1972.0,0.0
Harbour seal,Phoca vitulina,FALSE,2,17013,NA,LC,LC,Lower Risk/least concern,0.0,1972.0,0.0
Harbour seal,Phoca vitulina,FALSE,3,17013,NA,LC,LC,Lower Risk/least concern,0.0,1972.0,0.0
Harbour seal,Phoca vitulina,FALSE,8,17013,NA,LC,LC,Lower Risk/least concern,0.0,1972.0,0.0
Harbour seal,Phoca vitulina,FALSE,9,17013,NA,LC,LC,Lower Risk/least concern,0.0,1972.0,0.0
Harbour seal,Phoca vitulina,FALSE,4,17013,NA,LC,LC,Lower Risk/least concern,0.0,1973.0,0.0
Harbour seal,Phoca vitulina,FALSE,5,17013,NA,LC,LC,Lower Risk/least concern,0.0,1973.0,0.0
Harbour seal,Phoca vitulina,FALSE,2,17013,NA,LC,LC,Lower Risk/least concern,0.0,1973.0,0.0
Harbour seal,Phoca vitulina,FALSE,3,17013,NA,LC,LC,Lower Risk/least concern,0.0,1973.0,0.0
Harbour seal,Phoca vitulina,FALSE,8,17013,NA,LC,LC,Lower Risk/least concern,0.0,1973.0,0.0
Harbour seal,Phoca vitulina,FALSE,9,17013,NA,LC,LC,Lower Risk/least concern,0.0,1973.0,0.0
Harbour seal,Phoca vitulina,FALSE,4,17013,NA,LC,LC,Lower Risk/least concern,0.0,1974.0,0.0
Harbour seal,Phoca vitulina,FALSE,5,17013,NA,LC,LC,Lower Risk/least concern,0.0,1974.0,0.0
Harbour seal,Phoca vitulina,FALSE,2,17013,NA,LC,LC,Lower Risk/least concern,0.0,1974.0,0.0
Harbour seal,Phoca vitulina,FALSE,3,17013,NA,LC,LC,Lower Risk/least concern,0.0,1974.0,0.0
Harbour seal,Phoca vitulina,FALSE,8,17013,NA,LC,LC,Lower Risk/least concern,0.0,1974.0,0.0
Harbour seal,Phoca vitulina,FALSE,9,17013,NA,LC,LC,Lower Risk/least concern,0.0,1974.0,0.0
Harbour seal,Phoca vitulina,FALSE,4,17013,NA,LC,LC,Lower Risk/least concern,0.0,1975.0,0.0
Harbour seal,Phoca vitulina,FALSE,5,17013,NA,LC,LC,Lower Risk/least concern,0.0,1975.0,0.0
Harbour seal,Phoca vitulina,FALSE,2,17013,NA,LC,LC,Lower Risk/least concern,0.0,1975.0,0.0
Harbour seal,Phoca vitulina,FALSE,3,17013,NA,LC,LC,Lower Risk/least concern,0.0,1975.0,0.0
Harbour seal,Phoca vitulina,FALSE,8,17013,NA,LC,LC,Lower Risk/least concern,0.0,1975.0,0.0
Harbour seal,Phoca vitulina,FALSE,9,17013,NA,LC,LC,Lower Risk/least concern,0.0,1975.0,0.0
Harbour seal,Phoca vitulina,FALSE,4,17013,NA,LC,LC,Lower Risk/least concern,0.0,1976.0,0.0
Harbour seal,Phoca vitulina,FALSE,5,17013,NA,LC,LC,Lower Risk/least concern,0.0,1976.0,0.0
Harbour seal,Phoca vitulina,FALSE,2,17013,NA,LC,LC,Lower Risk/least concern,0.0,1976.0,0.0
Harbour seal,Phoca vitulina,FALSE,3,17013,NA,LC,LC,Lower Risk/least concern,0.0,1976.0,0.0
Harbour seal,Phoca vitulina,FALSE,8,17013,NA,LC,LC,Lower Risk/least concern,0.0,1976.0,0.0
Harbour seal,Phoca vitulina,FALSE,9,17013,NA,LC,LC,Lower Risk/least concern,0.0,1976.0,0.0
Harbour seal,Phoca vitulina,FALSE,4,17013,NA,LC,LC,Lower Risk/least concern,0.0,1977.0,0.0
Harbour seal,Phoca vitulina,FALSE,5,17013,NA,LC,LC,Lower Risk/least concern,0.0,1977.0,0.0
Harbour seal,Phoca vitulina,FALSE,2,17013,NA,LC,LC,Lower Risk/least concern,0.0,1977.0,0.0
Harbour seal,Phoca vitulina,FALSE,3,17013,NA,LC,LC,Lower Risk/least concern,0.0,1977.0,0.0
Harbour seal,Phoca vitulina,FALSE,8,17013,NA,LC,LC,Lower Risk/least concern,0.0,1977.0,0.0
Harbour seal,Phoca vitulina,FALSE,9,17013,NA,LC,LC,Lower Risk/least concern,0.0,1977.0,0.0
Harbour seal,Phoca vitulina,FALSE,4,17013,NA,LC,LC,Lower Risk/least concern,0.0,1978.0,0.0
Harbour seal,Phoca vitulina,FALSE,5,17013,NA,LC,LC,Lower Risk/least concern,0.0,1978.0,0.0
Harbour seal,Phoca vitulina,FALSE,2,17013,NA,LC,LC,Lower Risk/least concern,0.0,1978.0,0.0
Harbour seal,Phoca vitulina,FALSE,3,17013,NA,LC,LC,Lower Risk/least concern,0.0,1978.0,0.0
Harbour seal,Phoca vitulina,FALSE,8,17013,NA,LC,LC,Lower Risk/least concern,0.0,1978.0,0.0
Harbour seal,Phoca vitulina,FALSE,9,17013,NA,LC,LC,Lower Risk/least concern,0.0,1978.0,0.0
Harbour seal,Phoca vitulina,FALSE,4,17013,NA,LC,LC,Lower Risk/least concern,0.0,1979.0,0.0
Harbour seal,Phoca vitulina,FALSE,5,17013,NA,LC,LC,Lower Risk/least concern,0.0,1979.0,0.0
Harbour seal,Phoca vitulina,FALSE,2,17013,NA,LC,LC,Lower Risk/least concern,0.0,1979.0,0.0
Harbour seal,Phoca vitulina,FALSE,3,17013,NA,LC,LC,Lower Risk/least concern,0.0,1979.0,0.0
Harbour seal,Phoca vitulina,FALSE,8,17013,NA,LC,LC,Lower Risk/least concern,0.0,1979.0,0.0
Harbour seal,Phoca vitulina,FALSE,9,17013,NA,LC,LC,Lower Risk/least concern,0.0,1979.0,0.0
Harbour seal,Phoca vitulina,FALSE,4,17013,NA,LC,LC,Lower Risk/least concern,0.0,1980.0,0.0
Harbour seal,Phoca vitulina,FALSE,5,17013,NA,LC,LC,Lower Risk/least concern,0.0,1980.0,0.0
Harbour seal,Phoca vitulina,FALSE,2,17013,NA,LC,LC,Lower Risk/least concern,0.0,1980.0,0.0
Harbour seal,Phoca vitulina,FALSE,3,17013,NA,LC,LC,Lower Risk/least concern,0.0,1980.0,0.0
Harbour seal,Phoca vitulina,FALSE,8,17013,NA,LC,LC,Lower Risk/least concern,0.0,1980.0,0.0
Harbour seal,Phoca vitulina,FALSE,9,17013,NA,LC,LC,Lower Risk/least concern,0.0,1980.0,0.0
Harbour seal,Phoca vitulina,FALSE,4,17013,NA,LC,LC,Lower Risk/least concern,0.0,1981.0,0.0
Harbour seal,Phoca vitulina,FALSE,5,17013,NA,LC,LC,Lower Risk/least concern,0.0,1981.0,0.0
Harbour seal,Phoca vitulina,FALSE,2,17013,NA,LC,LC,Lower Risk/least concern,0.0,1981.0,0.0
Harbour seal,Phoca vitulina,FALSE,3,17013,NA,LC,LC,Lower Risk/least concern,0.0,1981.0,0.0
Harbour seal,Phoca vitulina,FALSE,8,17013,NA,LC,LC,Lower Risk/least concern,0.0,1981.0,0.0
Harbour seal,Phoca vitulina,FALSE,9,17013,NA,LC,LC,Lower Risk/least concern,0.0,1981.0,0.0
Harbour seal,Phoca vitulina,FALSE,4,17013,NA,LC,LC,Lower Risk/least concern,0.0,1982.0,0.0
Harbour seal,Phoca vitulina,FALSE,5,17013,NA,LC,LC,Lower Risk/least concern,0.0,1982.0,0.0
Harbour seal,Phoca vitulina,FALSE,2,17013,NA,LC,LC,Lower Risk/least concern,0.0,1982.0,0.0
Harbour seal,Phoca vitulina,FALSE,3,17013,NA,LC,LC,Lower Risk/least concern,0.0,1982.0,0.0
Harbour seal,Phoca vitulina,FALSE,8,17013,NA,LC,LC,Lower Risk/least concern,0.0,1982.0,0.0
Harbour seal,Phoca vitulina,FALSE,9,17013,NA,LC,LC,Lower Risk/least concern,0.0,1982.0,0.0
Harbour seal,Phoca vitulina,FALSE,4,17013,NA,LC,LC,Lower Risk/least concern,0.0,1983.0,0.0
Harbour seal,Phoca vitulina,FALSE,5,17013,NA,LC,LC,Lower Risk/least concern,0.0,1983.0,0.0
Harbour seal,Phoca vitulina,FALSE,2,17013,NA,LC,LC,Lower Risk/least concern,0.0,1983.0,0.0
Harbour seal,Phoca vitulina,FALSE,3,17013,NA,LC,LC,Lower Risk/least concern,0.0,1983.0,0.0
Harbour seal,Phoca vitulina,FALSE,8,17013,NA,LC,LC,Lower Risk/least concern,0.0,1983.0,0.0
Harbour seal,Phoca vitulina,FALSE,9,17013,NA,LC,LC,Lower Risk/least concern,0.0,1983.0,0.0
Harbour seal,Phoca vitulina,FALSE,4,17013,NA,LC,LC,Lower Risk/least concern,0.0,1984.0,0.0
Harbour seal,Phoca vitulina,FALSE,5,17013,NA,LC,LC,Lower Risk/least concern,0.0,1984.0,0.0
Harbour seal,Phoca vitulina,FALSE,2,17013,NA,LC,LC,Lower Risk/least concern,0.0,1984.0,0.0
Harbour seal,Phoca vitulina,FALSE,3,17013,NA,LC,LC,Lower Risk/least concern,0.0,1984.0,0.0
Harbour seal,Phoca vitulina,FALSE,8,17013,NA,LC,LC,Lower Risk/least concern,0.0,1984.0,0.0
Harbour seal,Phoca vitulina,FALSE,9,17013,NA,LC,LC,Lower Risk/least concern,0.0,1984.0,0.0
Harbour seal,Phoca vitulina,FALSE,4,17013,NA,LC,LC,Lower Risk/least concern,0.0,1985.0,0.0
Harbour seal,Phoca vitulina,FALSE,5,17013,NA,LC,LC,Lower Risk/least concern,0.0,1985.0,0.0
Harbour seal,Phoca vitulina,FALSE,2,17013,NA,LC,LC,Lower Risk/least concern,0.0,1985.0,0.0
Harbour seal,Phoca vitulina,FALSE,3,17013,NA,LC,LC,Lower Risk/least concern,0.0,1985.0,0.0
Harbour seal,Phoca vitulina,FALSE,8,17013,NA,LC,LC,Lower Risk/least concern,0.0,1985.0,0.0
Harbour seal,Phoca vitulina,FALSE,9,17013,NA,LC,LC,Lower Risk/least concern,0.0,1985.0,0.0
Harbour seal,Phoca vitulina,FALSE,4,17013,NA,LC,LC,Lower Risk/least concern,0.0,1986.0,0.0
Harbour seal,Phoca vitulina,FALSE,5,17013,NA,LC,LC,Lower Risk/least concern,0.0,1986.0,0.0
Harbour seal,Phoca vitulina,FALSE,2,17013,NA,LC,LC,Lower Risk/least concern,0.0,1986.0,0.0
Harbour seal,Phoca vitulina,FALSE,3,17013,NA,LC,LC,Lower Risk/least concern,0.0,1986.0,0.0
Harbour seal,Phoca vitulina,FALSE,8,17013,NA,LC,LC,Lower Risk/least concern,0.0,1986.0,0.0
Harbour seal,Phoca vitulina,FALSE,9,17013,NA,LC,LC,Lower Risk/least concern,0.0,1986.0,0.0
Harbour seal,Phoca vitulina,FALSE,4,17013,NA,LC,LC,Lower Risk/least concern,0.0,1987.0,0.0
Harbour seal,Phoca vitulina,FALSE,5,17013,NA,LC,LC,Lower Risk/least concern,0.0,1987.0,0.0
Harbour seal,Phoca vitulina,FALSE,2,17013,NA,LC,LC,Lower Risk/least concern,0.0,1987.0,0.0
Harbour seal,Phoca vitulina,FALSE,3,17013,NA,LC,LC,Lower Risk/least concern,0.0,1987.0,0.0
Harbour seal,Phoca vitulina,FALSE,8,17013,NA,LC,LC,Lower Risk/least concern,0.0,1987.0,0.0
Harbour seal,Phoca vitulina,FALSE,9,17013,NA,LC,LC,Lower Risk/least concern,0.0,1987.0,0.0
